Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
1;3.47E4;0.00E0;2.84E-6;5.00E-5;0.00E0;0.00E0;4;0;6003.5105071232;7537.08560747119;0;219.702904370399;155;70.6494850072354
3;9.23E4;0.00E0;1.03E-6;5.00E-5;0.00E0;0.00E0;4;0;4466.17786533242;11626.771320325;0;523.247502764303;101;78.8721792905674
36;4.99E4;0.00E0;8.98E-6;5.00E-5;0.00E0;0.00E0;4;0;884.038138801131;10869.758366793;0;301.132759843204;63;74.1286822505637
43;1.88E4;0.00E0;1.38E-6;5.00E-5;0.00E0;0.00E0;4;0;1383.00663840154;10165.3494598674;0;117.495424082699;57;71.620267347978
45;2.88E4;0.00E0;2.16E-6;5.00E-5;0.00E0;0.00E0;4;0;-1322.83697738689;9068.34414463387;0;205.014819881448;131;62.7179535484634
51;8.25E4;0.00E0;6.29E-6;5.00E-5;0.00E0;0.00E0;4;0;1682.22680359938;8560.20946410236;0;263.962268591335;42;139.789585365148
52;2.55E4;0.00E0;3.41E-6;5.00E-5;0.00E0;0.00E0;4;0;2862.34953781222;11968.1690883751;0;172.407577037356;91;66.0383555228035
64;6.14E4;0.00E0;1.28E-6;5.00E-5;0.00E0;0.00E0;4;0;1974.33577653211;5585.73849362749;0;384.984571186516;136;71.3026764860369
84;2.75E4;0.00E0;1.89E-6;5.00E-5;0.00E0;0.00E0;4;0;699.060932376331;11553.1731220584;0;182.679706056491;74;67.3903019275332
100;1.06E5;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;1863.00915277691;8970.33799630301;0;220.341191964464;45;215.577570967301
111;2.07E4;0.00E0;1.17E-6;5.00E-5;0.00E0;0.00E0;4;0;4744.23829746618;12258.3760298429;0;87.3775192991907;103;106.105860265518
120;5.39E4;0.00E0;1.58E-6;5.00E-5;0.00E0;0.00E0;4;0;2442.42716694119;11845.9303923861;0;191.437487218465;88;125.759505556958
122;5.14E4;0.00E0;1.69E-6;5.00E-5;0.00E0;0.00E0;4;0;62.5490758182918;6420.59720315181;0;278.554300481861;32;82.5003758030417
129;6.37E4;0.00E0;1.71E-6;5.00E-5;0.00E0;0.00E0;4;0;3427.66679724325;12295.4698688425;0;128.034753447949;95;222.290855777134
132;3.85E4;0.00E0;5.16E-7;5.00E-5;0.00E0;0.00E0;4;0;2605.27620648268;9627.30281794711;0;245.337416124055;50;70.1903582566702
135;4.37E4;0.00E0;4.05E-6;5.00E-5;0.00E0;0.00E0;4;0;-2040.42681739232;8980.52919412822;0;270.427412523028;132;72.1883324580246
136;1.09E5;0.00E0;5.61E-6;5.00E-5;0.00E0;0.00E0;4;0;-28.5270024318165;9971.37943156009;0;758.582873764077;113;63.9563508435614
139;2.94E4;0.00E0;1.58E-6;5.00E-5;0.00E0;0.00E0;4;0;889.639876326259;8377.16657960164;0;158.293705315663;116;83.048902057862
143;6.39E4;0.00E0;2.60E-6;5.00E-5;0.00E0;0.00E0;4;0;-935.792327977739;9717.63650669627;0;77.4932452742853;126;368.716950845906
149;6.99E4;0.00E0;1.46E-6;5.00E-5;0.00E0;0.00E0;4;0;3848.15007454152;5628.08958516342;0;443.256262016597;143;70.5070180040323
152;1.17E5;0.00E0;1.62E-6;5.00E-5;0.00E0;0.00E0;4;0;1644.17403835054;10077.0726006583;0;83.4196041567765;56;626.811547095945
161;7.78E4;0.00E0;9.88E-7;5.00E-5;0.00E0;0.00E0;4;0;3198.76769072773;9660.45596488887;0;164.57400000323;52;211.3434062701
166;3.54E4;0.00E0;2.07E-6;5.00E-5;0.00E0;0.00E0;4;0;1200.36282723309;11669.7622240769;0;73.7292501535974;78;214.380979557738
168;5.13E4;0.00E0;1.60E-6;5.00E-5;0.00E0;0.00E0;4;0;4690.92760511007;7143.79707183514;0;110.515656661924;149;207.550074942556
179;1.56E4;0.00E0;8.85E-7;5.00E-5;0.00E0;0.00E0;4;0;5930.68544808795;7344.96130437377;0;38.3221493610141;153;181.943894569229
182;8.41E4;0.00E0;3.04E-6;5.00E-5;0.00E0;0.00E0;4;0;2107.18529965353;12148.3627745858;0;178.565655295725;87;210.53133535433
186;6.95E4;0.00E0;2.91E-6;5.00E-5;0.00E0;0.00E0;4;0;2293.18091429906;9758.99934721387;0;139.994514326532;49;221.907539459088
204;4.07E4;0.00E0;1.89E-6;5.00E-5;0.00E0;0.00E0;4;0;130.218928307278;6013.56209771289;0;256.281066265351;31;71.0344529239441
214;5.96E4;0.00E0;8.06E-7;5.00E-5;0.00E0;0.00E0;4;0;-380.847044657498;8647.27999407506;0;417.351865824915;127;63.8527877856872
218;5.05E4;0.00E0;1.07E-6;5.00E-5;0.00E0;0.00E0;4;0;6626.8874895068;7352.64728818606;0;315.927304460577;156;71.4039526706404
223;2.45E4;0.00E0;1.14E-6;5.00E-5;0.00E0;0.00E0;4;0;562.787458071267;11437.4190171356;0;134.534773194092;72;81.5659390052489
239;9.16E4;0.00E0;1.68E-6;5.00E-5;0.00E0;0.00E0;4;0;-618.651783549649;9880.32322247642;0;407.980417016078;126;100.32780672493
246;1.12E5;0.00E0;1.51E-6;5.00E-5;0.00E0;0.00E0;4;0;3187.19513198917;5875.97080763263;0;62.6929041904412;141;798.931658739176
250;5.46E4;0.00E0;1.55E-6;5.00E-5;0.00E0;0.00E0;4;0;1939.39928734635;9235.39085473718;0;136.378400453949;46;178.819660022419
253;2.57E4;0.00E0;8.98E-7;5.00E-5;0.00E0;0.00E0;4;0;5569.43359411982;12141.4807924064;0;174.407701065338;108;65.9037299130752
255;5.59E4;0.00E0;6.08E-6;5.00E-5;0.00E0;0.00E0;4;0;2651.72718583209;12279.3967224405;0;177.533489839909;90;140.795306029136
259;7.59E4;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;2147.51241178823;9371.66310879128;0;232.481340071052;47;145.889234135151
264;6.18E4;0.00E0;2.34E-6;5.00E-5;0.00E0;0.00E0;4;0;497.859117073288;6958.32757378359;0;70.6014219136392;33;391.556650696333
265;2.97E4;0.00E0;8.22E-7;5.00E-5;0.00E0;0.00E0;4;0;3501.20874326721;12368.3355642565;0;203.618469032796;95;65.2021729681949
266;7.17E4;0.00E0;3.76E-6;5.00E-5;0.00E0;0.00E0;4;0;1507.33182408012;9626.5954466495;0;441.051525111862;46;72.7151673051288
269;5.84E4;0.00E0;2.19E-6;5.00E-5;0.00E0;0.00E0;4;0;6081.8139507978;7067.18577796157;0;255.089087266091;154;102.366486997699
281;9.64E4;0.00E0;3.06E-6;5.00E-5;0.00E0;0.00E0;4;0;-116.75067853276;9246.7115594955;0;191.402869374992;121;225.084491721695
286;2.49E4;0.00E0;7.97E-7;5.00E-5;0.00E0;0.00E0;4;0;2974.61430860188;11970.0861517105;0;182.479395483895;92;60.8833594788323
288;3.89E4;0.00E0;1.15E-6;5.00E-5;0.00E0;0.00E0;4;0;6036.82178089235;7460.0381389053;0;138.837880261299;155;125.177136213365
293;3.07E4;0.00E0;5.62E-7;5.00E-5;0.00E0;0.00E0;4;0;437.93928839857;6514.2757802609;0;50.8969377854299;33;269.988975507817
296;1.05E5;0.00E0;3.09E-6;5.00E-5;0.00E0;0.00E0;4;0;6895.5092177192;7210.54610535875;0;603.476073395034;156;78.0823108259757
298;7.44E4;0.00E0;1.11E-6;5.00E-5;0.00E0;0.00E0;4;0;-76.7156999334557;6755.81558448508;0;517.362495773384;33;64.3112941340915
304;1.51E5;0.00E0;6.65E-7;5.00E-5;0.00E0;0.00E0;4;0;-954.344926343579;10287.55609788;0;643.872925729929;126;105.05568949111
315;3.42E4;0.00E0;1.08E-6;5.00E-5;0.00E0;0.00E0;4;0;4642.13490948169;11967.4316745912;0;193.144143792973;102;79.1644647362685
317;9.05E4;0.00E0;2.47E-6;5.00E-5;0.00E0;0.00E0;4;0;5382.20405966367;12164.9750755394;0;116.177901016776;107;348.149165601752
318;2.09E4;0.00E0;1.37E-6;5.00E-5;0.00E0;0.00E0;4;0;3717.78724365986;6162.38596597772;0;65.2325542758999;143;142.897518934399
324;4.49E4;0.00E0;1.44E-6;5.00E-5;0.00E0;0.00E0;4;0;47.2482983404734;11298.2508835582;0;251.016249430237;69;79.955229849211
338;3.79E4;0.00E0;9.50E-7;5.00E-5;0.00E0;0.00E0;4;0;-666.999145190816;8722.2843143352;0;266.289204097905;129;63.5482674370848
341;6.98E4;0.00E0;3.67E-6;5.00E-5;0.00E0;0.00E0;4;0;784.414285239372;8324.84063411471;0;244.873499460158;116;127.39423338725
354;2.64E4;0.00E0;8.61E-7;5.00E-5;0.00E0;0.00E0;4;0;4644.38760915964;12255.6523907432;0;94.5321224971065;102;124.989941093259
359;1.84E5;0.00E0;5.97E-6;5.00E-5;0.00E0;0.00E0;4;0;-22.7878425424187;8059.33776640137;0;831.02516576182;119;99.1907950980327
365;1.52E5;0.00E0;3.84E-6;5.00E-5;0.00E0;0.00E0;4;0;1012.30631634223;6300.28342798852;0;657.800019201541;31;103.119349636295
372;2.60E4;0.00E0;1.61E-6;5.00E-5;0.00E0;0.00E0;4;0;2123.21482785184;11795.4460425451;0;169.062975243713;86;68.7138736474653
379;3.14E4;0.00E0;1.41E-6;5.00E-5;0.00E0;0.00E0;4;0;1398.89093965694;8495.11815291809;0;55.6608308459402;41;252.065420894548
398;2.63E4;0.00E0;8.48E-7;5.00E-5;0.00E0;0.00E0;4;0;611.598639498159;11365.6070798189;0;49.6682113934558;72;236.391980751858
400;5.37E4;0.00E0;7.95E-7;5.00E-5;0.00E0;0.00E0;4;0;6563.62303447834;7053.31150203327;0;397.474357481114;157;60.3879187565868
407;1.09E5;0.00E0;2.25E-6;5.00E-5;0.00E0;0.00E0;4;0;5767.73736231377;12573.6831911021;0;216.073870861779;110;225.931342200267
416;4.04E4;0.00E0;2.08E-6;5.00E-5;0.00E0;0.00E0;4;0;392.960492944207;8888.30388395477;0;96.3431089710668;119;187.407889879949
419;6.11E4;0.00E0;4.27E-6;5.00E-5;0.00E0;0.00E0;4;0;2905.44146416252;9518.12871490818;0;327.921924520787;51;83.2670358131903
425;4.41E4;0.00E0;1.25E-6;5.00E-5;0.00E0;0.00E0;4;0;-135.20147468916;11183.4557137661;0;269.256298930326;112;73.1962749013855
435;1.08E5;0.00E0;6.44E-6;5.00E-5;0.00E0;0.00E0;4;0;5355.38806320873;6523.9440862026;0;685.526303387411;151;70.4272784241547
452;2.46E4;0.00E0;1.63E-6;5.00E-5;0.00E0;0.00E0;4;0;1712.89690563345;10201.7678431469;0;58.6609825111935;56;187.760456438861
462;1.12E5;0.00E0;3.00E-6;5.00E-5;0.00E0;0.00E0;4;0;2102.53848635232;10479.3065458228;0;479.85598456081;55;104.00568427141
465;8.20E4;0.00E0;4.64E-6;5.00E-5;0.00E0;0.00E0;4;0;2208.28491360556;11383.134318339;0;588.799887155249;86;62.2456203174068
475;3.38E4;0.00E0;2.10E-6;5.00E-5;0.00E0;0.00E0;4;0;1894.70737893574;9944.90366899518;0;90.4004006291267;54;167.02490308495
478;7.22E4;0.00E0;2.46E-6;5.00E-5;0.00E0;0.00E0;4;0;-1470.14140066709;8545.8465815295;0;284.438317903011;131;113.475818925482
483;7.48E4;0.00E0;1.13E-6;5.00E-5;0.00E0;0.00E0;4;0;4142.05120944036;7386.80517154059;0;536.563992721007;148;62.3451195927637
487;7.68E4;0.00E0;2.70E-6;5.00E-5;0.00E0;0.00E0;4;0;2681.38739373122;9451.97493009243;0;411.582602056234;50;83.4301730531198
494;7.73E4;0.00E0;4.66E-6;5.00E-5;0.00E0;0.00E0;4;0;3819.78007402016;9466.93686962704;0;543.996730225668;52;63.5417749009881
503;1.05E5;0.00E0;2.86E-6;5.00E-5;0.00E0;0.00E0;4;0;3705.46498684688;6955.37144863271;0;485.931144179867;146;96.2489868282616
511;6.63E4;0.00E0;1.18E-6;5.00E-5;0.00E0;0.00E0;4;0;2146.89449380694;11594.1411784555;0;369.044509319209;86;80.3621153254815
512;6.03E4;0.00E0;1.14E-6;5.00E-5;0.00E0;0.00E0;4;0;-119.497624751997;9099.76644930067;0;55.9734792976646;121;481.293321553249
531;8.14E4;0.00E0;4.37E-6;5.00E-5;0.00E0;0.00E0;4;0;1349.78234441696;12150.1315570011;0;448.707298194712;81;81.0746519240909
545;5.23E4;0.00E0;2.06E-6;5.00E-5;0.00E0;0.00E0;4;0;2065.37030758807;11894.5081725847;0;57.8495187984794;86;403.996908705373
547;3.71E4;0.00E0;9.07E-7;5.00E-5;0.00E0;0.00E0;4;0;4309.36823752202;7020.54455147171;0;134.033241729715;148;123.838984460645
548;1.35E5;0.00E0;2.26E-6;5.00E-5;0.00E0;0.00E0;4;0;626.948657737436;11849.4356838166;0;475.396424550104;74;126.573175352395
555;3.51E4;0.00E0;9.66E-7;5.00E-5;0.00E0;0.00E0;4;0;3509.57151096981;5685.51380045245;0;235.261315140557;142;66.6211741631024
557;7.31E4;0.00E0;1.88E-6;5.00E-5;0.00E0;0.00E0;4;0;1405.32952879792;9980.11456559206;0;273.253936277157;57;119.602891937825
558;6.62E4;0.00E0;1.15E-6;5.00E-5;0.00E0;0.00E0;4;0;2829.26619442134;12440.6330083064;0;299.897177557818;92;98.7282402584643
570;3.21E4;0.00E0;1.13E-6;5.00E-5;0.00E0;0.00E0;4;0;-347.318840284168;10779.0108818637;0;184.981442958577;113;77.6403516633835
581;4.19E4;0.00E0;2.41E-6;5.00E-5;0.00E0;0.00E0;4;0;-2056.67280801662;8720.75979690403;0;136.962201213002;132;136.688238861547
582;2.77E4;0.00E0;1.19E-6;5.00E-5;0.00E0;0.00E0;4;0;4478.84113927539;6870.11548775228;0;75.5391532456826;148;164.00133871862
583;7.35E4;0.00E0;7.26E-7;5.00E-5;0.00E0;0.00E0;4;0;3389.72948859654;9739.53668687259;0;69.1738562775117;52;475.009480311937
607;1.70E4;0.00E0;2.45E-6;5.00E-5;0.00E0;0.00E0;4;0;2822.61595978046;12062.1346208852;0;71.9436749434446;91;105.686242192054
608;1.16E5;0.00E0;6.34E-6;5.00E-5;0.00E0;0.00E0;4;0;480.90684345488;7382.88587215745;0;235.699140741809;34;219.664086352531
610;1.83E5;0.00E0;1.55E-6;5.00E-5;0.00E0;0.00E0;4;0;-421.477473511702;12094.7042907496;0;1172.85548382355;69;69.7599154906016
618;4.03E4;0.00E0;9.38E-7;5.00E-5;0.00E0;0.00E0;4;0;-662.298409346283;8713.61317211346;0;275.801133494888;129;65.3521736522897
622;3.25E4;0.00E0;8.27E-7;5.00E-5;0.00E0;0.00E0;4;0;5393.91795994885;7127.61477496105;0;103.106648944451;152;141.082132899948
623;7.97E4;0.00E0;4.00E-6;5.00E-5;0.00E0;0.00E0;4;0;6100.47727089153;12848.0913301509;0;582.59888048306;110;61.1494453453892
627;9.00E4;0.00E0;6.84E-7;5.00E-5;0.00E0;0.00E0;4;0;-797.833417026833;9364.37159509203;0;87.3932147187024;125;460.523035783889
633;1.71E5;0.00E0;6.69E-6;5.00E-5;0.00E0;0.00E0;4;0;1164.99778607615;11396.7417536034;0;161.959515427768;76;470.990425986167
638;5.12E4;0.00E0;7.78E-7;5.00E-5;0.00E0;0.00E0;4;0;1851.09591959549;9977.3057136162;0;81.5957069198693;55;280.450002882625
639;3.42E4;0.00E0;4.98E-7;5.00E-5;0.00E0;0.00E0;4;0;5516.65432744492;7073.86565614227;0;177.843576550835;152;86.0767809522998
645;1.57E5;0.00E0;3.11E-6;5.00E-5;0.00E0;0.00E0;4;0;-413.049773838513;8513.16249974147;0;535.740343523418;128;131.173452093528
649;2.92E4;0.00E0;7.87E-7;5.00E-5;0.00E0;0.00E0;4;0;2445.15958998348;12097.0011060086;0;49.3516344515022;89;264.486530114014
653;7.80E4;0.00E0;1.55E-6;5.00E-5;0.00E0;0.00E0;4;0;-809.851773104215;8629.71024404939;0;323.75762041685;130;107.675011502364
654;6.38E4;0.00E0;3.44E-6;5.00E-5;0.00E0;0.00E0;4;0;1089.36254780698;11321.3743092128;0;199.352952313095;76;143.17305176208
658;2.28E4;0.00E0;8.17E-7;5.00E-5;0.00E0;0.00E0;4;0;4602.27383735916;12087.8234039453;0;70.7713346872263;102;144.294847801985
660;1.25E5;0.00E0;3.97E-6;5.00E-5;0.00E0;0.00E0;4;0;2934.05026451861;10144.3863146234;0;298.875139948499;51;187.600604046205
