Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
4;6.85E4;0.00E0;1.51E-6;5.00E-5;0.00E0;0.00E0;4;0;-5736.59869319283;6549.24207459453;0;308.363662666913;217;99.3096164481859
5;3.27E4;0.00E0;2.15E-6;5.00E-5;0.00E0;0.00E0;4;0;-11853.5154940685;9134.66922013963;0;146.422897713128;140;99.7789078157047
7;1.71E5;0.00E0;1.86E-6;5.00E-5;0.00E0;0.00E0;4;0;-1824.16014462585;9362.98997582826;0;771.842807000581;211;98.7994352923244
8;9.62E4;0.00E0;1.07E-6;5.00E-5;0.00E0;0.00E0;4;0;-4062.95795111271;2845.77614519088;0;180.445301868598;65;238.42514161872
14;3.66E4;0.00E0;2.16E-6;5.00E-5;0.00E0;0.00E0;4;0;-5607.04052953525;-1374.95634836836;0;132.654769553976;238;123.502565862247
20;4.87E4;0.00E0;4.51E-6;5.00E-5;0.00E0;0.00E0;4;0;-13745.1644024082;11082.399358216;0;312.085019284541;184;69.7087886434095
25;5.19E4;0.00E0;2.01E-6;5.00E-5;0.00E0;0.00E0;4;0;-2513.60448175658;2612.8087005992;0;102.081278843522;356;227.351765835648
27;3.63E4;0.00E0;1.08E-6;5.00E-5;0.00E0;0.00E0;4;0;-2584.62315409342;8810.89508153079;0;193.876725251911;209;83.7605180790175
31;2.12E4;0.00E0;8.12E-7;5.00E-5;0.00E0;0.00E0;4;0;-2729.06649747502;9267.89276207983;0;63.1871859232518;211;149.654454849228
34;1.33E4;0.00E0;1.29E-6;5.00E-5;0.00E0;0.00E0;4;0;-7862.67188409616;7791.31515369724;0;75.0669892693035;93;79.2508179505468
41;7.23E4;0.00E0;4.45E-6;5.00E-5;0.00E0;0.00E0;4;0;-10604.9400650468;9593.01640576735;0;87.5799113973106;148;368.888176603744
45;1.36E4;0.00E0;1.15E-6;5.00E-5;0.00E0;0.00E0;4;0;-7884.28837036596;7051.75422470265;0;29.2088017113424;90;208.180652581458
48;3.65E4;0.00E0;9.17E-7;5.00E-5;0.00E0;0.00E0;4;0;-5980.21127208759;1151.42598303945;0;156.504905960046;226;104.12604210885
56;7.41E4;0.00E0;3.26E-7;5.00E-5;0.00E0;0.00E0;4;0;-4185.71583184595;3296.99991532653;0;71.6917837029943;67;462.094805444167
60;1.10E5;0.00E0;5.66E-6;5.00E-5;0.00E0;0.00E0;4;0;-7311.50485108126;8755.13668036053;0;569.048351508614;96;86.3711459474052
65;4.03E4;0.00E0;4.54E-7;5.00E-5;0.00E0;0.00E0;4;0;-2041.12895944589;-63.1215097769223;0;76.3515903240838;12;236.143679439337
67;3.01E4;0.00E0;9.57E-7;5.00E-5;0.00E0;0.00E0;4;0;-1388.51860405258;578.078462592413;0;49.569458158564;345;271.80515012387
78;4.20E4;0.00E0;1.31E-6;5.00E-5;0.00E0;0.00E0;4;0;-6322.69814195618;6140.05694783114;0;180.287267065595;81;104.069640741546
79;4.99E4;0.00E0;4.48E-6;5.00E-5;0.00E0;0.00E0;4;0;-2515.26765742267;8519.95956874083;0;365.604710384512;209;61.0653662505212
82;5.75E4;0.00E0;2.17E-6;5.00E-5;0.00E0;0.00E0;4;0;-9791.63864291264;6682.03080087069;0;310.960753509893;106;82.6879692835351
84;5.47E4;0.00E0;1.69E-6;5.00E-5;0.00E0;0.00E0;4;0;-2837.04076176752;7208.27906114812;0;168.271090213696;199;145.253438557518
87;3.81E4;0.00E0;1.70E-6;5.00E-5;0.00E0;0.00E0;4;0;-11046.6007976512;-661.355249975457;0;40.3708311520193;290;422.09938597866
99;3.32E4;0.00E0;9.89E-7;5.00E-5;0.00E0;0.00E0;4;0;-5947.14994287133;-1720.13232155704;0;59.2529048017815;240;250.79821898976
115;2.93E4;0.00E0;6.74E-7;5.00E-5;0.00E0;0.00E0;4;0;-5687.69578248769;1859.11640677565;0;176.622048055456;68;74.2250813367585
131;3.08E4;0.00E0;3.25E-6;5.00E-5;0.00E0;0.00E0;4;0;-11644.3501270295;9291.70574924341;0;71.2989486920008;142;192.870353189203
135;4.25E4;0.00E0;1.10E-6;5.00E-5;0.00E0;0.00E0;4;0;-6092.58744536935;5385.30726996689;0;234.952062634415;79;80.8889563933524
142;4.01E4;0.00E0;1.80E-6;5.00E-5;0.00E0;0.00E0;4;0;-4844.51888375808;7062.75398840516;0;77.2390662463079;191;231.816026152704
156;4.46E4;0.00E0;1.94E-6;5.00E-5;0.00E0;0.00E0;4;0;-13219.5239242621;8430.23101830964;0;316.028891971757;134;63.0954645023957
172;1.55E4;0.00E0;9.71E-7;5.00E-5;0.00E0;0.00E0;4;0;-6314.19875203277;-787.167057241806;0;73.124685544885;338;94.9712048632077
182;9.06E4;0.00E0;3.78E-6;5.00E-5;0.00E0;0.00E0;4;0;-5881.93160867789;-1039.52178859497;0;263.542278903589;338;153.619075780922
184;1.07E5;0.00E0;3.18E-6;5.00E-5;0.00E0;0.00E0;4;0;-858.764315523178;6057.58105035764;0;315.742625507443;204;151.305290846767
195;3.25E4;0.00E0;1.54E-6;5.00E-5;0.00E0;0.00E0;4;0;-7177.06072643876;1052.21094230577;0;214.837896079025;230;67.5680550405566
210;7.26E4;0.00E0;2.09E-6;5.00E-5;0.00E0;0.00E0;4;0;-4874.20688256965;7142.65094513575;0;158.212664913587;191;205.167045535161
212;3.00E4;0.00E0;2.57E-7;5.00E-5;0.00E0;0.00E0;4;0;-5638.07142428413;-1621.56643013724;0;61.073653914415;238;219.231293560959
213;3.21E4;0.00E0;4.55E-7;5.00E-5;0.00E0;0.00E0;4;0;-10526.5946404914;5771.97295106579;0;143.965573201853;108;99.7679971882065
222;1.10E5;0.00E0;1.87E-6;5.00E-5;0.00E0;0.00E0;4;0;-3394.97848835222;-420.239594105692;0;518.947841626327;17;94.884602231002
236;5.39E4;0.00E0;8.02E-7;5.00E-5;0.00E0;0.00E0;4;0;-12104.2816544825;9324.15297621128;0;115.140734459905;139;209.128955084317
241;1.05E5;0.00E0;1.22E-6;5.00E-5;0.00E0;0.00E0;4;0;-10685.4168066865;9115.14696427772;0;353.689847494651;147;132.235173733328
244;3.05E4;0.00E0;1.01E-6;5.00E-5;0.00E0;0.00E0;4;0;-1130.87825604903;369.311345710149;0;64.6494047986953;342;211.23959364111
249;4.80E4;0.00E0;1.29E-6;5.00E-5;0.00E0;0.00E0;4;0;-12756.7963762442;7338.53489209648;0;92.1930797924577;128;232.728446243408
250;6.29E4;0.00E0;1.50E-6;5.00E-5;0.00E0;0.00E0;4;0;-3659.86219384849;7579.2103917521;0;463.43910831264;196;60.7157085726634
254;7.50E4;0.00E0;2.27E-6;5.00E-5;0.00E0;0.00E0;4;0;-11480.1765614624;5904.18612247533;0;171.106137348726;118;195.880710307401
259;3.84E4;0.00E0;2.07E-7;5.00E-5;0.00E0;0.00E0;4;0;-9010.76642032896;10037.8677199716;0;40.9261392205609;158;419.338891115717
264;4.94E4;0.00E0;2.41E-6;5.00E-5;0.00E0;0.00E0;4;0;-7606.30103131965;7271.15815945122;0;228.998666614464;91;96.495070345706
285;5.37E4;0.00E0;9.82E-7;5.00E-5;0.00E0;0.00E0;4;0;-4830.14496959668;-1310.03860886485;0;177.10857058087;233;135.615452789003
291;3.97E4;0.00E0;1.00E-6;5.00E-5;0.00E0;0.00E0;4;0;-5120.11832720521;6027.17577278208;0;201.963595827067;219;87.8283008913965
298;4.74E4;0.00E0;9.35E-7;5.00E-5;0.00E0;0.00E0;4;0;-5456.42581936419;1239.50303406809;0;110.476296198198;56;191.708538942845
299;3.15E4;0.00E0;1.55E-6;5.00E-5;0.00E0;0.00E0;4;0;-7739.12810853557;6947.8624713011;0;124.194335277266;90;113.519262241042
301;2.68E4;0.00E0;1.07E-6;5.00E-5;0.00E0;0.00E0;4;0;-3009.42271927493;8330.29299659953;0;52.5220183759376;208;228.193423050332
306;5.05E4;0.00E0;2.47E-6;5.00E-5;0.00E0;0.00E0;4;0;-13202.2227976287;9550.22638610487;0;162.845188357102;174;138.504170892653
308;1.10E5;0.00E0;1.86E-6;5.00E-5;0.00E0;0.00E0;4;0;-7182.83091236884;8495.69905886604;0;318.455720582403;96;153.771849683643
314;2.53E4;0.00E0;2.64E-6;5.00E-5;0.00E0;0.00E0;4;0;-6380.98198413344;6936.29163417798;0;109.971081158461;186;102.954679763902
317;5.15E4;0.00E0;1.50E-6;5.00E-5;0.00E0;0.00E0;4;0;-5963.79518196311;2414.63190738239;0;308.909952301147;70;74.5628071117233
321;2.60E4;0.00E0;7.68E-7;5.00E-5;0.00E0;0.00E0;4;0;-13518.8527996149;-1480.46684622595;0;52.3650177729273;309;221.857821610615
322;3.26E4;0.00E0;5.54E-7;5.00E-5;0.00E0;0.00E0;4;0;-7729.36588606217;8005.96560777448;0;36.9779336472268;94;393.905175199056
325;2.97E4;0.00E0;9.02E-7;5.00E-5;0.00E0;0.00E0;4;0;-3988.31895154505;6551.02292045352;0;38.7747464518465;195;342.269161410006
328;2.86E4;0.00E0;6.14E-7;5.00E-5;0.00E0;0.00E0;4;0;-7841.2083383344;8356.99279151163;0;174.225279150729;95;73.2726708406153
330;5.77E4;0.00E0;3.63E-6;5.00E-5;0.00E0;0.00E0;4;0;-3542.78336173899;7577.70175366747;0;379.136190555676;206;68.0264348919816
334;6.60E4;0.00E0;1.26E-6;5.00E-5;0.00E0;0.00E0;4;0;-3490.89434128211;7768.19451467893;0;361.034864938806;206;81.700616452421
335;1.64E4;0.00E0;1.01E-6;5.00E-5;0.00E0;0.00E0;4;0;-9777.89547744955;11209.3325784232;0;95.340005205309;163;77.0395882057283
360;3.51E4;0.00E0;2.11E-6;5.00E-5;0.00E0;0.00E0;4;0;-11535.9300720478;9342.75744603708;0;41.4236855040195;143;379.23016050588
363;7.03E4;0.00E0;2.24E-6;5.00E-5;0.00E0;0.00E0;4;0;-5188.11730806543;-876.238559730411;0;253.098395456468;234;124.138587291576
364;1.54E5;0.00E0;3.53E-6;5.00E-5;0.00E0;0.00E0;4;0;-11781.5393662428;3942.39520074171;0;1071.06246345676;114;64.3236445350609
367;1.26E5;0.00E0;1.80E-6;5.00E-5;0.00E0;0.00E0;4;0;-3124.24730856317;2442.39696573024;0;674.274778652138;357;83.5937048128613
368;4.16E4;0.00E0;1.29E-6;5.00E-5;0.00E0;0.00E0;4;0;-2720.60987827312;8222.9181082151;0;254.889109449254;208;73.0233555188244
372;4.25E4;0.00E0;2.03E-6;5.00E-5;0.00E0;0.00E0;4;0;-9867.10055508896;9089.39058747771;0;258.624653258224;152;73.4980635039816
373;4.96E4;0.00E0;1.60E-6;5.00E-5;0.00E0;0.00E0;4;0;-13149.2303580057;-2027.63801619389;0;123.933515027165;317;178.831908705793
377;4.87E4;0.00E0;3.53E-6;5.00E-5;0.00E0;0.00E0;4;0;-12450.9031735985;6188.82877468734;0;162.246753107031;123;134.199021465307
380;3.24E4;0.00E0;1.33E-6;5.00E-5;0.00E0;0.00E0;4;0;-4193.94687557925;2637.95006785638;0;40.2546132706691;64;360.254462025786
381;7.98E4;0.00E0;6.59E-6;5.00E-5;0.00E0;0.00E0;4;0;-5745.49980065491;749.880747199985;0;286.621604676868;226;124.455827342285
384;4.97E4;0.00E0;1.59E-6;5.00E-5;0.00E0;0.00E0;4;0;-3001.92498888825;-2081.32326454167;0;317.96471586166;40;69.809735319373
398;2.58E4;0.00E0;1.58E-6;5.00E-5;0.00E0;0.00E0;4;0;-9887.75164694336;9807.41870057375;0;79.674992293023;153;144.875932418293
412;1.33E5;0.00E0;1.96E-6;5.00E-5;0.00E0;0.00E0;4;0;-13732.6688330392;-1552.22430453269;0;201.158528179362;309;295.183079501274
415;1.20E5;0.00E0;1.92E-6;5.00E-5;0.00E0;0.00E0;4;0;-8253.4952585826;1590.32555228213;0;869.045971103335;232;61.694041948462
416;2.41E4;0.00E0;1.10E-6;5.00E-5;0.00E0;0.00E0;4;0;-5385.05714704666;5985.47936057932;0;96.0193058402111;219;112.238547598873
425;6.11E4;0.00E0;5.30E-7;5.00E-5;0.00E0;0.00E0;4;0;-2200.79093055751;11371.1607670408;0;286.456558144455;216;95.3403297049761
431;1.02E5;0.00E0;1.14E-6;5.00E-5;0.00E0;0.00E0;4;0;-11262.0571782371;436.965838250273;0;639.821058383269;294;71.3318214673134
435;4.71E4;0.00E0;1.42E-6;5.00E-5;0.00E0;0.00E0;4;0;-6990.48849071546;584.419356065117;0;209.015198095824;228;100.744648139153
437;8.14E4;0.00E0;2.11E-6;5.00E-5;0.00E0;0.00E0;4;0;-5255.67959560494;2560.23222225734;0;409.535124380681;70;88.8095231725355
454;9.08E4;0.00E0;3.88E-6;5.00E-5;0.00E0;0.00E0;4;0;-9675.26326645559;6705.7943190252;0;307.398999733449;106;132.017656079766
455;1.51E5;0.00E0;2.04E-6;5.00E-5;0.00E0;0.00E0;4;0;-13527.6869399733;9725.85648595261;0;448.882346241133;174;150.014984916844
462;3.90E4;0.00E0;4.85E-6;5.00E-5;0.00E0;0.00E0;4;0;-6063.54168150188;2997.02469124325;0;228.561262672519;73;76.3516405688204
465;2.49E4;0.00E0;1.62E-6;5.00E-5;0.00E0;0.00E0;4;0;-2366.23444949249;-411.286524101709;0;51.4025740471283;19;216.253949409445
468;3.88E4;0.00E0;8.79E-7;5.00E-5;0.00E0;0.00E0;4;0;-7262.07800394634;779.571564316601;0;55.8246918914762;230;310.500756324554
476;2.74E4;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;-3136.17948902974;-178.908341574855;0;197.178336579222;16;62.124077083389
478;1.67E5;0.00E0;1.85E-6;5.00E-5;0.00E0;0.00E0;4;0;-11692.1413785779;6246.54006051768;0;312.311993886419;119;239.609514066515
482;2.70E4;0.00E0;5.65E-6;5.00E-5;0.00E0;0.00E0;4;0;-10490.9855768756;9661.07037530149;0;127.590449316622;149;94.6599394837696
492;5.22E4;0.00E0;6.20E-6;5.00E-5;0.00E0;0.00E0;4;0;-6165.39913703621;3529.12336066609;0;171.775552534749;74;135.935455425749
495;2.14E4;0.00E0;6.69E-7;5.00E-5;0.00E0;0.00E0;4;0;-948.932732489009;83.3809477460991;0;103.918436789904;9;92.0688923114113
498;6.04E4;0.00E0;6.51E-7;5.00E-5;0.00E0;0.00E0;4;0;-5128.34505786957;535.254296747671;0;56.3978659364118;54;478.959267879294
506;3.30E4;0.00E0;4.75E-6;5.00E-5;0.00E0;0.00E0;4;0;-5942.97309230601;3832.30055547711;0;74.1459892984853;220;199.225463013973
517;1.38E5;0.00E0;2.98E-6;5.00E-5;0.00E0;0.00E0;4;0;-10239.2875186878;-1861.41554217474;0;267.771023133749;333;231.052218489406
519;5.62E4;0.00E0;1.72E-6;5.00E-5;0.00E0;0.00E0;4;0;-5695.47489644431;-1094.71875882643;0;394.246658726396;338;63.6914449400299
521;3.81E4;0.00E0;1.34E-6;5.00E-5;0.00E0;0.00E0;4;0;-3550.22609558813;6887.14162841591;0;236.136036866747;196;72.126434858563
525;2.84E4;0.00E0;5.51E-7;5.00E-5;0.00E0;0.00E0;4;0;-2467.78947315689;9321.55428889658;0;169.1452554646;211;75.017363416174
533;5.29E4;0.00E0;2.70E-6;5.00E-5;0.00E0;0.00E0;4;0;-4454.05558180633;3066.42463968253;0;204.055581806335;66;115.822700265525
534;8.75E4;0.00E0;1.71E-6;5.00E-5;0.00E0;0.00E0;4;0;-10848.5328588014;5855.64718335297;0;98.9461386347278;109;395.410850444526
535;3.01E4;0.00E0;2.41E-6;5.00E-5;0.00E0;0.00E0;4;0;-2808.92078276588;-1548.5482814463;0;148.789541115466;24;90.4737709401709
536;1.03E5;0.00E0;5.10E-6;5.00E-5;0.00E0;0.00E0;4;0;-12436.7215738794;6877.4730336897;0;246.355530683307;125;186.348875006568
537;3.89E4;0.00E0;1.06E-6;5.00E-5;0.00E0;0.00E0;4;0;-5460.48360566546;2476.54968102307;0;189.122724944331;69;91.9400141366034
546;5.85E4;0.00E0;1.55E-6;5.00E-5;0.00E0;0.00E0;4;0;-3928.55119767446;7251.22268092974;0;199.914980062061;196;130.862009428219
572;4.70E4;0.00E0;4.80E-6;5.00E-5;0.00E0;0.00E0;4;0;-549.288451370066;38.4992852893697;0;48.5114715062033;3;432.882462274859
577;2.63E4;0.00E0;1.02E-6;5.00E-5;0.00E0;0.00E0;4;0;-1984.44934984093;-279.402145934893;0;142.321861583272;12;82.5274337697653
579;4.39E4;0.00E0;1.60E-6;5.00E-5;0.00E0;0.00E0;4;0;-878.820158050858;6646.57438869899;0;273.502043425656;204;71.6957786486444
587;7.13E4;0.00E0;1.15E-6;5.00E-5;0.00E0;0.00E0;4;0;-8138.46194686444;1145.5034668509;0;432.591441507782;232;73.7060906952723
600;5.79E4;0.00E0;2.50E-6;5.00E-5;0.00E0;0.00E0;4;0;-13498.947305827;10227.4618645085;0;332.533611434472;178;77.8605599079604
605;4.44E4;0.00E0;1.06E-6;5.00E-5;0.00E0;0.00E0;4;0;-6881.3735015013;620.348705042367;0;113.643446123729;228;174.493656396302
610;1.52E4;0.00E0;1.48E-6;5.00E-5;0.00E0;0.00E0;4;0;-12443.4596870894;-1781.28849300425;0;47.9356010090455;322;141.324045829943
626;3.34E4;0.00E0;1.68E-6;5.00E-5;0.00E0;0.00E0;4;0;-12544.49949209;6153.20338186869;0;239.014000762995;123;62.4196851910809
631;2.79E4;0.00E0;4.23E-6;5.00E-5;0.00E0;0.00E0;4;0;-13812.8404594124;10969.6374127109;0;186.146922956389;184;66.9119802695391
633;7.18E4;0.00E0;9.50E-7;5.00E-5;0.00E0;0.00E0;4;0;-2348.61427356572;9351.4873156676;0;273.448711114106;211;117.385480577694
641;1.03E5;0.00E0;2.43E-6;5.00E-5;0.00E0;0.00E0;4;0;-2911.11188919716;-442.388002968523;0;346.109526907522;15;133.243875558727
650;8.15E4;0.00E0;3.05E-6;5.00E-5;0.00E0;0.00E0;4;0;-7777.17529307834;6345.79405585206;0;458.102455782266;88;79.5410047776174
655;1.73E5;0.00E0;4.16E-6;5.00E-5;0.00E0;0.00E0;4;0;-7794.57280600339;992.575519746488;0;171.427654401758;232;450.158183475303
659;1.01E5;0.00E0;1.84E-6;5.00E-5;0.00E0;0.00E0;4;0;-6516.57815632166;3884.93174720977;0;443.444998557969;75;101.793784035303
676;6.11E4;0.00E0;9.68E-7;5.00E-5;0.00E0;0.00E0;4;0;-9851.64767339352;5828.73438832576;0;444.6202426493;107;61.4209791031895
695;3.53E4;0.00E0;3.10E-6;5.00E-5;0.00E0;0.00E0;4;0;-9137.05209692951;11221.2226304195;0;48.5746833827724;168;324.463748128663
702;2.19E4;0.00E0;1.89E-6;5.00E-5;0.00E0;0.00E0;4;0;-12826.984386847;4538.75476688466;0;50.2249348450975;115;194.930748045135
703;2.74E4;0.00E0;6.57E-7;5.00E-5;0.00E0;0.00E0;4;0;-2256.40826204539;10176.8048939914;0;33.4950289830271;214;365.728454884206
714;5.91E4;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;-2435.65458983827;6816.54112046801;0;329.516692726939;200;80.1959280774929
722;1.08E5;0.00E0;2.75E-6;5.00E-5;0.00E0;0.00E0;4;0;-3697.70415746648;274.732049919125;0;437.544940754316;17;110.450808154802
723;4.21E4;0.00E0;9.19E-7;5.00E-5;0.00E0;0.00E0;4;0;-4434.24328041376;1654.79283273355;0;294.782941336875;62;63.8225189302208
732;9.20E4;0.00E0;1.86E-6;5.00E-5;0.00E0;0.00E0;4;0;-2672.80467306309;8417.31023373335;0;245.557696919963;208;167.490442869734
739;4.15E4;0.00E0;1.86E-6;5.00E-5;0.00E0;0.00E0;4;0;-6728.73126932974;6313.29155771686;0;175.226439953501;81;105.879663900557
740;8.05E4;0.00E0;2.17E-6;5.00E-5;0.00E0;0.00E0;4;0;-6250.67104923252;3249.65553480655;0;333.995462812187;74;107.785236314489
749;4.31E4;0.00E0;2.77E-7;5.00E-5;0.00E0;0.00E0;4;0;-11340.8886051593;-1189.78426906917;0;57.2533456349342;288;336.911135520842
757;5.08E4;0.00E0;2.55E-6;5.00E-5;0.00E0;0.00E0;4;0;-4985.95803391381;5977.40987272818;0;343.18533074242;219;66.1809839308838
762;5.67E4;0.00E0;3.29E-6;5.00E-5;0.00E0;0.00E0;4;0;-3249.51259421077;6972.64927860385;0;238.780647740189;197;106.192061057246
763;7.28E4;0.00E0;6.13E-6;5.00E-5;0.00E0;0.00E0;4;0;-11023.6823732368;-1234.71586855436;0;257.386753279696;288;126.482335880402
767;2.83E4;0.00E0;9.45E-7;5.00E-5;0.00E0;0.00E0;4;0;-6397.96341353149;-1886.72462706762;0;90.6518149842558;241;139.700360190997
769;2.51E4;0.00E0;1.14E-6;5.00E-5;0.00E0;0.00E0;4;0;-3335.3187182818;7562.50070165778;0;172.175286390207;206;65.0813828698931
774;5.70E4;0.00E0;1.58E-6;5.00E-5;0.00E0;0.00E0;4;0;-5945.46864446189;4593.44800078755;0;236.282868416455;77;107.786267416776
780;2.88E4;0.00E0;5.87E-7;5.00E-5;0.00E0;0.00E0;4;0;-11941.321730227;9450.20501206364;0;180.375309256348;140;71.2726220916198
796;5.49E4;0.00E0;1.80E-6;5.00E-5;0.00E0;0.00E0;4;0;-3911.24150380698;7145.90396203381;0;93.3212901901645;196;263.078998828034
799;1.54E5;0.00E0;4.38E-6;5.00E-5;0.00E0;0.00E0;4;0;-3206.30673706507;-1950.08815109077;0;338.126834529697;26;203.563069313893
812;3.52E4;0.00E0;1.69E-6;5.00E-5;0.00E0;0.00E0;4;0;-6176.99914574631;5294.55462257316;0;135.945036778011;78;115.712624541636
823;1.18E5;0.00E0;1.25E-6;5.00E-5;0.00E0;0.00E0;4;0;-4090.57605643931;2310.51180539402;0;132.440577785419;64;399.6546518125
830;3.89E4;0.00E0;2.13E-6;5.00E-5;0.00E0;0.00E0;4;0;-12979.0077165338;7823.38845240115;0;248.52405126635;132;69.922179848521
835;3.08E4;0.00E0;3.78E-6;5.00E-5;0.00E0;0.00E0;4;0;-2545.74396611839;9292.43067923213;0;103.838439668143;211;132.782199347762
878;6.01E4;0.00E0;5.49E-6;5.00E-5;0.00E0;0.00E0;4;0;-4989.88310989833;6212.28915090877;0;359.229007468644;219;74.7447054191766
879;1.17E5;0.00E0;6.06E-6;5.00E-5;0.00E0;0.00E0;4;0;-7657.72009742953;738.349864828614;0;90.6938784179913;232;577.522734471696
882;3.73E4;0.00E0;1.62E-6;5.00E-5;0.00E0;0.00E0;4;0;-2577.11887883735;10977.5126212228;0;224.906032879847;216;74.2330295450536
887;5.57E4;0.00E0;1.04E-6;5.00E-5;0.00E0;0.00E0;4;0;-6688.05595975659;6291.04480707979;0;140.733502232297;81;176.984890256574
919;3.00E4;0.00E0;2.53E-6;5.00E-5;0.00E0;0.00E0;4;0;-5887.70076051861;-1536.90733117089;0;63.9765966706388;337;209.948271266647
921;1.03E5;0.00E0;2.66E-6;5.00E-5;0.00E0;0.00E0;4;0;-10076.4063423009;10133.9439661848;0;451.940238534885;153;102.02350462603
929;4.15E4;0.00E0;1.37E-6;5.00E-5;0.00E0;0.00E0;4;0;-9355.2751312514;11168.6201481506;0;260.768200372646;162;71.1143394780295
934;8.43E4;0.00E0;6.58E-7;5.00E-5;0.00E0;0.00E0;4;0;-7763.83453891008;1263.95827847909;0;440.421689885136;232;85.5733225431281
