Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
2;7.00E4;0.00E0;2.43E-6;5.00E-5;0.00E0;0.00E0;4;0;-6704.06877697092;3605.28511150441;0;242.454724668799;94;129.109842556766
11;8.28E4;0.00E0;6.07E-6;5.00E-5;0.00E0;0.00E0;4;0;-4940.74257406923;1784.52611509562;0;76.7835083835408;44;482.107586096254
12;3.27E4;0.00E0;4.93E-7;5.00E-5;0.00E0;0.00E0;4;0;-3616.86759220213;899.507527155703;0;71.0903262090413;26;205.575822202844
18;1.72E4;0.00E0;3.53E-7;5.00E-5;0.00E0;0.00E0;4;0;-5737.0324596811;1823.59967651026;0;37.368415088373;49;206.320764729123
20;9.31E4;0.00E0;2.64E-6;5.00E-5;0.00E0;0.00E0;4;0;-5904.6589798606;1169.51622841218;0;363.114496368891;60;114.641088175365
23;5.60E4;0.00E0;1.13E-6;5.00E-5;0.00E0;0.00E0;4;0;-3729.68741771068;249.619613188273;0;350.515531143331;142;71.4379231505945
24;2.26E4;0.00E0;1.10E-6;5.00E-5;0.00E0;0.00E0;4;0;-6559.18271527138;4004.31963456636;0;107.62425634593;107;93.820201616278
30;4.82E4;0.00E0;9.37E-7;5.00E-5;0.00E0;0.00E0;4;0;-6823.68581590617;1299.42898348892;0;234.885753221933;56;91.6511857581144
39;3.44E4;0.00E0;6.78E-7;5.00E-5;0.00E0;0.00E0;4;0;-3803.37843363486;1152.17740123368;0;109.23882881437;27;140.652571951105
40;3.22E4;0.00E0;6.64E-7;5.00E-5;0.00E0;0.00E0;4;0;-6790.76596144033;943.955865062884;0;41.4603367061026;65;347.179535720981
50;3.08E4;0.00E0;3.47E-6;5.00E-5;0.00E0;0.00E0;4;0;-6180.29501645064;1394.05342439112;0;170.542614610679;54;80.8245641509785
51;7.35E4;0.00E0;1.53E-6;5.00E-5;0.00E0;0.00E0;4;0;-7873.80669566251;2456.00254923864;0;421.053300538316;124;78.0027339342503
60;5.78E4;0.00E0;2.18E-6;5.00E-5;0.00E0;0.00E0;4;0;-6091.35835752157;3734.07906938268;0;244.595075298984;108;105.724465583073
63;1.83E5;0.00E0;5.21E-6;5.00E-5;0.00E0;0.00E0;4;0;-4693.12107163037;54.3594617408892;0;402.541159621987;63;203.623881609781
78;7.47E4;0.00E0;2.62E-6;5.00E-5;0.00E0;0.00E0;4;0;-4990.76998637855;-157.65806417045;0;337.740324667987;63;98.9124849630137
79;3.21E4;0.00E0;4.19E-7;5.00E-5;0.00E0;0.00E0;4;0;-4189.25878007878;-1075.9254385995;0;46.6513454942315;148;307.849431754331
81;7.37E4;0.00E0;2.93E-6;5.00E-5;0.00E0;0.00E0;4;0;-7323.69545804711;3055.51135373478;0;389.107470653029;125;84.7209994153311
85;9.45E4;0.00E0;6.29E-6;5.00E-5;0.00E0;0.00E0;4;0;-6336.24359058011;5134.72468129313;0;592.444039764605;104;71.2956349711342
88;4.48E4;0.00E0;3.35E-6;5.00E-5;0.00E0;0.00E0;4;0;-8066.52292320359;3050.36913675379;0;245.02782014723;127;81.6535744314733
96;5.30E4;0.00E0;2.27E-6;5.00E-5;0.00E0;0.00E0;4;0;-7292.22854021265;1627.85828113004;0;221.259898986279;116;107.170002779065
107;3.32E4;0.00E0;1.10E-6;5.00E-5;0.00E0;0.00E0;4;0;-6199.15782126761;3448.09927178751;0;217.492724058131;108;68.1425608667484
110;5.36E4;0.00E0;4.43E-6;5.00E-5;0.00E0;0.00E0;4;0;-6839.49906567663;1023.37587748079;0;122.111850279376;65;196.221177143434
114;2.57E4;0.00E0;9.38E-7;5.00E-5;0.00E0;0.00E0;4;0;-6588.27284177375;1969.82530161837;0;45.215656664303;85;253.885692010379
124;7.07E4;0.00E0;6.22E-7;5.00E-5;0.00E0;0.00E0;4;0;-6559.01998111576;1699.06654469825;0;123.194899426379;84;256.395156039311
131;6.12E4;0.00E0;1.34E-6;5.00E-5;0.00E0;0.00E0;4;0;-7707.22250296481;1219.46933897014;0;232.222719142819;120;117.827201620326
133;3.77E4;0.00E0;1.40E-6;5.00E-5;0.00E0;0.00E0;4;0;-7664.89584260725;2477.54661525126;0;239.153824354985;124;70.5540789752763
