Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
6;5.92E3;0.00E0;1.11E-6;5.00E-5;0.00E0;0.00E0;4;0;1936.19385772536;-12555.8470525766;0;31.4648565560133;230;84.0884882880464
10;1.20E5;0.00E0;3.12E-6;5.00E-5;0.00E0;0.00E0;4;0;6634.12378498687;-10806.6778853666;0;695.238464143305;307;77.412406736117
15;3.61E4;0.00E0;5.60E-7;5.00E-5;0.00E0;0.00E0;4;0;-5829.55311277718;-7977.24846348845;0;62.1227654356383;101;260.121866193581
17;3.73E4;0.00E0;1.39E-6;5.00E-5;0.00E0;0.00E0;4;0;-3222.89396085769;-9696.57320304396;0;172.908951706595;214;96.522769125357
24;3.59E4;0.00E0;1.28E-6;5.00E-5;0.00E0;0.00E0;4;0;3370.56077978462;-8343.73309696701;0;104.328788178841;256;153.809947937034
28;1.93E5;0.00E0;5.75E-6;5.00E-5;0.00E0;0.00E0;4;0;5928.07381424919;-9982.6508981427;0;333.531636689376;307;258.574971572387
31;2.42E4;0.00E0;6.99E-7;5.00E-5;0.00E0;0.00E0;4;0;2604.88645106737;-11824.19975524;0;176.142041386018;294;61.4959662227242
32;9.86E4;0.00E0;2.09E-6;5.00E-5;0.00E0;0.00E0;4;0;-5157.62726553556;-9959.45779059398;0;85.0913441716244;207;518.264785678995
33;3.33E4;0.00E0;2.47E-6;5.00E-5;0.00E0;0.00E0;4;0;4210.80215230205;-9617.75981096601;0;103.873786180982;280;143.14989178031
51;6.80E4;0.00E0;7.91E-7;5.00E-5;0.00E0;0.00E0;4;0;-4410.68821042387;-8794.07376256836;0;153.271494872254;210;198.224378604084
53;4.01E4;0.00E0;1.74E-6;5.00E-5;0.00E0;0.00E0;4;0;-503.144294970712;-5902.14302760617;0;132.771233646104;238;135.097686758274
63;2.45E4;0.00E0;5.50E-7;5.00E-5;0.00E0;0.00E0;4;0;-351.202179659228;-8381.6088014091;0;134.432712712281;80;81.478013592628
68;2.69E4;0.00E0;1.03E-6;5.00E-5;0.00E0;0.00E0;4;0;-3021.49838823753;-5884.40611345587;0;113.57370378755;52;105.743775404184
75;2.38E4;0.00E0;2.71E-6;5.00E-5;0.00E0;0.00E0;4;0;-2106.67664175742;-5168.09480067594;0;141.338586965483;48;75.342538965404
87;9.41E4;0.00E0;2.97E-6;5.00E-5;0.00E0;0.00E0;4;0;-2989.72238519167;-6987.39626157689;0;546.572051451133;57;76.9489025962764
92;3.31E4;0.00E0;9.99E-7;5.00E-5;0.00E0;0.00E0;4;0;141.313863077372;-12355.6121274712;0;138.249058911501;227;107.049975099386
94;9.56E4;0.00E0;7.57E-6;5.00E-5;0.00E0;0.00E0;4;0;1649.52608157721;-6424.33475817724;0;688.195091464913;246;62.0945002367718
98;1.48E5;0.00E0;2.31E-6;5.00E-5;0.00E0;0.00E0;4;0;2538.73278496777;-10389.181092418;0;931.494256393028;287;70.8056829765493
102;8.08E4;0.00E0;2.23E-6;5.00E-5;0.00E0;0.00E0;4;0;-5879.60151102699;-9040.81810807909;0;139.46435218402;96;259.125056646563
109;5.48E4;0.00E0;3.35E-6;5.00E-5;0.00E0;0.00E0;4;0;-1998.67864957341;-10056.3138152639;0;254.95478898985;217;96.0069564055931
116;1.13E5;0.00E0;1.41E-6;5.00E-5;0.00E0;0.00E0;4;0;7452.93046270403;-8320.69731997699;0;607.631543694409;313;83.4995434365474
120;1.04E4;0.00E0;1.52E-6;5.00E-5;0.00E0;0.00E0;4;0;6827.16275800495;-9515.21004240984;0;34.5526361200149;311;134.162263070676
124;2.63E4;0.00E0;5.77E-7;5.00E-5;0.00E0;0.00E0;4;0;-18.4857401742756;-8463.13537930625;0;86.6690021994842;82;135.49824467057
128;5.44E4;0.00E0;2.31E-6;5.00E-5;0.00E0;0.00E0;4;0;3720.2662615717;-11312.9240765871;0;49.9345769781037;298;486.965838032457
139;7.79E4;0.00E0;2.10E-6;5.00E-5;0.00E0;0.00E0;4;0;1121.15698460686;-4724.77158758793;0;302.734068987597;337;115.022102429989
144;8.29E4;0.00E0;4.94E-6;5.00E-5;0.00E0;0.00E0;4;0;-1418.36341486094;-5668.95004426048;0;172.285513942688;236;215.02688667903
147;9.12E4;0.00E0;1.27E-6;5.00E-5;0.00E0;0.00E0;4;0;-1750.9755379967;-10154.852741452;0;317.141130715542;217;128.561358817324
150;5.77E4;0.00E0;7.08E-6;5.00E-5;0.00E0;0.00E0;4;0;7396.97471733486;-9287.04698675143;0;337.472883687688;313;76.4550351121633
154;8.15E4;0.00E0;1.55E-6;5.00E-5;0.00E0;0.00E0;4;0;7017.61236194459;-9973.91518064366;0;396.358416359651;310;91.9682850347359
155;3.17E4;0.00E0;5.54E-7;5.00E-5;0.00E0;0.00E0;4;0;7390.73383635924;-8701.40270654611;0;224.802873101925;313;62.9541308400512
156;1.67E4;0.00E0;5.58E-7;5.00E-5;0.00E0;0.00E0;4;0;-624.827008004196;-2905.09813889042;0;51.4697377844425;36;145.349841332589
159;3.24E4;0.00E0;1.22E-6;5.00E-5;0.00E0;0.00E0;4;0;701.365325530254;-2100.15806866226;0;57.235577181447;18;252.918020559923
167;1.04E5;0.00E0;3.42E-6;5.00E-5;0.00E0;0.00E0;4;0;1642.22291788611;-7480.13351468623;0;111.50426535494;314;417.853031639466
170;1.58E5;0.00E0;2.55E-6;5.00E-5;0.00E0;0.00E0;4;0;3869.26835325003;-10885.7570097433;0;400.890268045545;298;175.958990246218
171;1.18E5;0.00E0;2.95E-6;5.00E-5;0.00E0;0.00E0;4;0;-3041.31257228752;-1869.90195910037;0;834.449358453698;341;63.0126354663494
173;2.04E4;0.00E0;3.04E-6;5.00E-5;0.00E0;0.00E0;4;0;440.138154537971;-12419.9922939852;0;113.473830159429;228;80.4630863591259
181;4.29E4;0.00E0;1.83E-6;5.00E-5;0.00E0;0.00E0;4;0;-1564.66547912527;-3734.99568733774;0;287.611397746691;41;66.6939495151117
204;2.49E4;0.00E0;1.91E-6;5.00E-5;0.00E0;0.00E0;4;0;5604.9779748833;-10349.4431651713;0;82.8300991752915;306;134.528177387158
207;5.60E4;0.00E0;3.29E-6;5.00E-5;0.00E0;0.00E0;4;0;4075.81605033431;-11268.2302174799;0;86.964589668039;299;287.860463263977
211;4.67E4;0.00E0;6.55E-7;5.00E-5;0.00E0;0.00E0;4;0;383.507007606588;-6311.06123549974;0;209.770887320554;329;99.5414810291436
234;3.28E4;0.00E0;8.21E-7;5.00E-5;0.00E0;0.00E0;4;0;5872.3259621241;-8026.89336762773;0;46.5954846090598;276;314.285041985039
238;7.41E4;0.00E0;3.38E-6;5.00E-5;0.00E0;0.00E0;4;0;3493.22245035985;-9779.47514796666;0;415.459876970196;283;79.7880728320991
