Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
163;4.52E4;0.00E0;2.45E-6;5.00E-5;0.00E0;0.00E0;4;0;4039.39125110638;-8145.04859957202;0;165.131392965211;143;122.379913914092
166;4.51E4;0.00E0;1.04E-6;5.00E-5;0.00E0;0.00E0;4;0;384.797199263524;-2815.59955375584;0;198.002800736476;22;101.732626842315
173;3.91E4;0.00E0;1.23E-6;5.00E-5;0.00E0;0.00E0;4;0;4066.38768920871;-6909.74264707551;0;100.292773468811;153;174.405085677108
175;2.67E4;0.00E0;8.59E-7;5.00E-5;0.00E0;0.00E0;4;0;3587.493575378;-8486.86512886175;0;45.2276368507373;155;263.550102037068
178;2.10E4;0.00E0;1.11E-6;5.00E-5;0.00E0;0.00E0;4;0;61.4489630289692;-385.290910537562;0;90.9283793088578;4;103.149631333697
181;2.94E4;0.00E0;9.30E-7;5.00E-5;0.00E0;0.00E0;4;0;176.673218921988;-7128.8563939482;0;121.71075250367;56;108.139718991869
182;5.67E4;0.00E0;1.71E-6;5.00E-5;0.00E0;0.00E0;4;0;3463.87916274634;-12715.9077929133;0;846.957430663167;104;98.8893874514106
188;3.70E4;0.00E0;1.35E-6;5.00E-5;0.00E0;0.00E0;4;0;198.105496123398;-7650.86147422438;0;125.600040447925;60;131.551383746477
190;2.84E4;0.00E0;8.76E-7;5.00E-5;0.00E0;0.00E0;4;0;971.401285270797;-11437.2377426617;0;61.6980571847051;200;679.135149665593
196;4.97E4;0.00E0;7.95E-6;5.00E-5;0.00E0;0.00E0;4;0;3266.30589007778;-10721.9251300949;0;72.1777967553654;123;307.847610005089
200;2.08E4;0.00E0;7.97E-7;5.00E-5;0.00E0;0.00E0;4;0;4134.5163257403;-15687.7260567503;0;55.2797644125562;191;168.413184410293
203;3.89E4;0.00E0;3.35E-6;5.00E-5;0.00E0;0.00E0;4;0;3463.88611871829;-10192.9801169802;0;83.8379483863194;127;207.417281191051
204;9.18E4;0.00E0;1.89E-6;5.00E-5;0.00E0;0.00E0;4;0;2661.84685804866;-10771.7000827104;0;1196.39663560498;196;113.310535166038
205;7.61E4;0.00E0;3.04E-6;5.00E-5;0.00E0;0.00E0;4;0;949.124876819059;-6249.23058430962;0;50.9972218271838;48;666.87158446544
206;3.21E4;0.00E0;2.99E-6;5.00E-5;0.00E0;0.00E0;4;0;2941.55378081993;-11763.2253490744;0;437.829601804199;196;108.19642272125
209;1.98E4;0.00E0;6.95E-7;5.00E-5;0.00E0;0.00E0;4;0;508.485748681382;-11991.7249919301;0;302.409097222377;103;96.9372062848104
212;5.88E4;0.00E0;1.07E-6;5.00E-5;0.00E0;0.00E0;4;0;1936.10093688682;-13624.3143848942;0;1095.6637650863;104;79.336240650203
213;4.72E4;0.00E0;5.54E-7;5.00E-5;0.00E0;0.00E0;4;0;3591.36811554301;-7596.82803724892;0;245.030539492476;147;86.0658540625733
215;6.40E4;0.00E0;2.37E-6;5.00E-5;0.00E0;0.00E0;4;0;872.497254616728;-5995.37991048886;0;146.421908630202;46;195.274100383018
217;9.52E4;0.00E0;3.40E-6;5.00E-5;0.00E0;0.00E0;4;0;473.032273379551;-4087.29257450553;0;223.180876115184;30;190.672609019488
220;2.24E4;0.00E0;2.52E-6;5.00E-5;0.00E0;0.00E0;4;0;2097.15979038131;-12959.8078328059;0;434.548582041728;104;76.0765259526183
225;6.11E4;0.00E0;1.56E-6;5.00E-5;0.00E0;0.00E0;4;0;3742.48928795583;-14499.7955164579;0;359.670823077614;182;75.9666672491634
226;1.33E5;0.00E0;4.23E-6;5.00E-5;0.00E0;0.00E0;4;0;-349.629184810356;-9203.24577155821;0;2581.91112322497;200;76.0176441463292
227;5.42E4;0.00E0;3.40E-6;5.00E-5;0.00E0;0.00E0;4;0;1440.41631882742;-5692.67863623883;0;379.527942541193;43;63.7928812992785
232;6.56E4;0.00E0;3.05E-6;5.00E-5;0.00E0;0.00E0;4;0;29.003404691267;-12159.8924883143;0;805.56705710498;103;120.229554138277
235;5.97E4;0.00E0;3.43E-6;5.00E-5;0.00E0;0.00E0;4;0;174.520365540096;-3568.85194627382;0;436.248902005658;26;61.1907230704601
244;7.68E4;0.00E0;6.09E-6;5.00E-5;0.00E0;0.00E0;4;0;2172.06549987098;-10377.1827644577;0;1378.7658835054;196;82.3123575472201
