Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
5;4.05E4;0.00E0;4.43E-7;5.00E-5;0.00E0;0.00E0;4;0;-1556.81928592673;4833.23933840422;0;265.281608612606;62;68.1785334276154
7;4.27E4;0.00E0;3.42E-6;5.00E-5;0.00E0;0.00E0;4;0;-3535.02721594223;2303.46054152754;0;200.689206493542;36;95.0971036830165
12;2.44E4;0.00E0;1.73E-6;5.00E-5;0.00E0;0.00E0;4;0;-332.906687098917;4712.93898903909;0;107.184624108956;67;101.78682955889
16;5.99E4;0.00E0;2.81E-6;5.00E-5;0.00E0;0.00E0;4;0;5459.88390823082;6565.58113124955;0;366.162974221655;95;73.1745744638977
18;5.50E4;0.00E0;4.36E-6;5.00E-5;0.00E0;0.00E0;4;0;3220.18272354375;10387.6898033814;0;229.104429640509;204;107.29811864166
35;2.42E4;0.00E0;3.01E-6;5.00E-5;0.00E0;0.00E0;4;0;-1688.02472167457;8373.21027217124;0;99.4950417716038;216;108.739812173529
41;3.42E4;0.00E0;2.56E-6;5.00E-5;0.00E0;0.00E0;4;0;-652.377748477388;7397.43906164896;0;129.46055227696;119;117.938667574878
47;2.66E4;0.00E0;7.48E-7;5.00E-5;0.00E0;0.00E0;4;0;-22.193722835772;10814.5317483529;0;110.75962163384;132;107.51634291212
50;3.65E4;0.00E0;1.23E-6;5.00E-5;0.00E0;0.00E0;4;0;-919.872858956337;10013.0583834989;0;246.514372668985;209;66.1268357912458
58;3.27E4;0.00E0;5.56E-7;5.00E-5;0.00E0;0.00E0;4;0;4813.52090631968;6903.64211802082;0;234.760391350974;89;62.2389394435928
64;1.73E4;0.00E0;4.68E-7;5.00E-5;0.00E0;0.00E0;4;0;398.647225365405;5423.62502773003;0;127.351830647102;71;60.8290666665847
77;1.18E5;0.00E0;2.87E-6;5.00E-5;0.00E0;0.00E0;4;0;-714.364993800519;5867.32283940887;0;318.891374444776;107;165.398554491018
81;5.92E4;0.00E0;1.46E-6;5.00E-5;0.00E0;0.00E0;4;0;305.979262390225;12070.142242904;0;343.845672924098;139;76.9332104852566
83;7.13E4;0.00E0;8.32E-6;5.00E-5;0.00E0;0.00E0;4;0;-2105.2511749962;8721.77973412999;0;373.277773192487;216;85.3316658256891
85;4.95E4;0.00E0;1.48E-6;5.00E-5;0.00E0;0.00E0;4;0;1652.25862319972;10000.9184676693;0;132.1340756427;201;167.636949653992
91;4.00E4;0.00E0;2.14E-6;5.00E-5;0.00E0;0.00E0;4;0;1417.76132302633;5433.38339192958;0;60.9908057151862;73;293.503705499608
95;3.49E4;0.00E0;1.08E-6;5.00E-5;0.00E0;0.00E0;4;0;735.586087724992;5382.53882475323;0;245.529692944785;72;63.4961557510399
97;2.59E4;0.00E0;1.33E-6;5.00E-5;0.00E0;0.00E0;4;0;170.685016480654;5282.3062360531;0;188.910796027531;70;61.2813664084562
98;1.16E5;0.00E0;1.23E-6;5.00E-5;0.00E0;0.00E0;4;0;6569.05010460838;7826.80955760971;0;580.487750498616;101;89.0369443106744
110;2.40E5;0.00E0;1.73E-6;5.00E-5;0.00E0;0.00E0;4;0;2523.9732154897;5582.12344666584;0;207.188092813843;75;518.575474908626
133;7.02E4;0.00E0;1.31E-6;5.00E-5;0.00E0;0.00E0;4;0;-300.593293920376;7139.22498706234;0;285.064329942129;117;110.118446110783
134;3.88E4;0.00E0;7.54E-7;5.00E-5;0.00E0;0.00E0;4;0;-4383.23777049738;2558.34554102668;0;66.7628485379754;225;259.700204830452
136;2.80E4;0.00E0;4.53E-7;5.00E-5;0.00E0;0.00E0;4;0;-4.52873944789098;5299.88013454249;0;116.428676653892;70;107.571811661778
137;4.85E4;0.00E0;7.55E-7;5.00E-5;0.00E0;0.00E0;4;0;-4115.56775433823;2205.90594872183;0;73.9007731437388;35;293.636537861877
