Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
6;5.32E4;0.00E0;1.76E-6;5.00E-5;0.00E0;0.00E0;4;0;-9256.29232398635;6827.14142711999;0;157.799199222551;120;150.717241695354
20;4.25E4;0.00E0;2.08E-6;5.00E-5;0.00E0;0.00E0;4;0;-5785.50593712684;-1589.14134802656;0;234.335012380308;146;81.1028728002183
27;2.85E4;0.00E0;8.63E-7;5.00E-5;0.00E0;0.00E0;4;0;-9073.83318996901;5163.4607303929;0;179.275637554854;65;71.016824342028
28;4.49E4;0.00E0;3.18E-6;5.00E-5;0.00E0;0.00E0;4;0;-9299.9363971051;3347.61108458649;0;65.8981351436295;73;304.862877935633
34;1.09E5;0.00E0;1.43E-6;5.00E-5;0.00E0;0.00E0;4;0;-6070.08860556381;-1442.64235749432;0;422.642323457932;146;115.081501324516
35;1.92E4;0.00E0;8.49E-7;5.00E-5;0.00E0;0.00E0;4;0;-4216.46049298475;961.772243206483;0;102.509282307638;148;83.7249794021042
39;4.11E4;0.00E0;2.44E-6;5.00E-5;0.00E0;0.00E0;4;0;-6324.84293618246;7915.85748838088;0;48.486160157757;137;379.405629136672
49;4.40E4;0.00E0;3.56E-6;5.00E-5;0.00E0;0.00E0;4;0;-7436.1192307409;3536.78561149967;0;241.32915803438;57;81.5339889025108
52;4.77E4;0.00E0;1.15E-5;5.00E-5;0.00E0;0.00E0;4;0;-9872.84094937152;4437.18081145855;0;233.068633229273;70;91.4969032456307
56;3.62E4;0.00E0;1.01E-6;5.00E-5;0.00E0;0.00E0;4;0;-8322.87252003009;6448.80311115702;0;38.8783250288657;109;416.62125632914
60;1.68E5;0.00E0;2.15E-6;5.00E-5;0.00E0;0.00E0;4;0;-10856.1124193633;3926.56507163169;0;1156.15508791622;70;65.0830180386385
67;3.57E4;0.00E0;3.55E-7;5.00E-5;0.00E0;0.00E0;4;0;-5774.69938880718;1456.47600192945;0;70.873305923092;36;224.907787693451
73;2.11E4;0.00E0;1.95E-6;5.00E-5;0.00E0;0.00E0;4;0;-5378.85025292922;701.302523107143;0;75.525860516041;32;124.794618671566
80;2.89E4;0.00E0;1.41E-6;5.00E-5;0.00E0;0.00E0;4;0;-7667.34690614867;4031.84053447622;0;54.4429260618988;59;237.643745597795
90;4.59E4;0.00E0;1.83E-6;5.00E-5;0.00E0;0.00E0;4;0;-6668.82071190613;8143.16337765082;0;232.035550543263;138;88.3985829538746
96;3.55E4;0.00E0;1.58E-6;5.00E-5;0.00E0;0.00E0;4;0;-9495.48087911065;5580.75562610067;0;104.840957895612;89;151.235655533173
97;3.61E4;0.00E0;1.49E-6;5.00E-5;0.00E0;0.00E0;4;0;-8709.71265053517;4887.41226416679;0;179.376782916515;64;90.0566215888399
101;2.01E4;0.00E0;6.58E-7;5.00E-5;0.00E0;0.00E0;4;0;-8169.75397389757;7132.79815053392;0;67.0585474784141;114;134.155146097239
105;4.84E4;0.00E0;1.51E-6;5.00E-5;0.00E0;0.00E0;4;0;-8382.72621142633;6981.7596489029;0;158.889461976137;113;136.270188604448
125;4.19E4;0.00E0;1.43E-6;5.00E-5;0.00E0;0.00E0;4;0;-5517.29478410473;1182.47028559675;0;111.271064420396;34;168.174792306338
136;4.75E4;0.00E0;1.56E-6;5.00E-5;0.00E0;0.00E0;4;0;-5005.40358857238;460.076794562166;0;193.346625242984;29;109.818913681039
138;5.39E4;0.00E0;1.22E-6;5.00E-5;0.00E0;0.00E0;4;0;-5430.39264156562;-174.400275907931;0;389.35250434165;144;61.9254050402259
143;2.34E4;0.00E0;1.50E-6;5.00E-5;0.00E0;0.00E0;4;0;-7677.72665574403;4013.1083701302;0;74.7775942236999;59;140.015685386214
