Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
3;5.71E4;0.00E0;3.69E-6;5.00E-5;0.00E0;0.00E0;4;0;10039.8464311116;4955.29576992192;0;152.560642110167;72;167.333848403554
9;2.16E4;0.00E0;1.30E-6;5.00E-5;0.00E0;0.00E0;4;0;8887.29491838942;3626.22115059096;0;40.9118652157345;164;235.760752722557
10;2.78E4;0.00E0;2.47E-6;5.00E-5;0.00E0;0.00E0;4;0;3287.5596706262;5297.51431299984;0;75.9465113302285;337;163.87229159528
11;4.90E4;0.00E0;1.68E-6;5.00E-5;0.00E0;0.00E0;4;0;3684.9656895634;7712.35091019047;0;233.967606632339;199;93.5765544688483
13;4.34E4;0.00E0;7.33E-7;5.00E-5;0.00E0;0.00E0;4;0;8980.13336562347;6197.6691019839;0;159.540649709433;78;121.59713926853
14;8.16E4;0.00E0;1.84E-6;5.00E-5;0.00E0;0.00E0;4;0;4517.54845088023;6546.39881975111;0;57.5993876281989;333;633.579638730624
15;2.66E4;0.00E0;1.87E-6;5.00E-5;0.00E0;0.00E0;4;0;2139.99912315815;2604.84752186223;0;139.042199672623;359;85.5787411443332
18;4.12E4;0.00E0;1.55E-6;5.00E-5;0.00E0;0.00E0;4;0;4684.15047881735;10846.8793428515;0;257.21666757814;265;71.6186606503243
19;5.73E4;0.00E0;4.16E-6;5.00E-5;0.00E0;0.00E0;4;0;4921.87553951254;7064.13003210897;0;127.106982467625;332;201.362136227492
21;3.73E4;0.00E0;1.25E-6;5.00E-5;0.00E0;0.00E0;4;0;10130.1058222556;3916.72798370958;0;265.77129349527;62;62.7117290307089
22;2.85E4;0.00E0;1.04E-6;5.00E-5;0.00E0;0.00E0;4;0;10370.4732573866;10733.8785687413;0;183.670164255206;123;69.4656390131756
25;4.10E4;0.00E0;2.19E-6;5.00E-5;0.00E0;0.00E0;4;0;6393.72376248762;5091.01917271252;0;131.551113659067;211;139.411665303492
27;4.47E4;0.00E0;3.75E-6;5.00E-5;0.00E0;0.00E0;4;0;7392.45045046831;1390.16480922223;0;273.051550503737;427;73.1771462421555
28;8.11E4;0.00E0;4.27E-6;5.00E-5;0.00E0;0.00E0;4;0;3579.1470377341;3250.6149384278;0;470.025192795139;423;77.0962777984296
29;3.02E4;0.00E0;3.36E-6;5.00E-5;0.00E0;0.00E0;4;0;6452.8306145106;9748.64022016723;0;192.798909175498;112;70.0801917847561
34;3.84E4;0.00E0;3.91E-6;5.00E-5;0.00E0;0.00E0;4;0;2153.34369986589;4227.0519373094;0;37.4780116964314;356;458.602058733398
35;3.04E4;0.00E0;1.91E-6;5.00E-5;0.00E0;0.00E0;4;0;6524.26838180923;6465.74327676806;0;171.902850995322;323;78.9333648227763
37;1.22E5;0.00E0;3.79E-6;5.00E-5;0.00E0;0.00E0;4;0;2496.71565063353;9290.82051795834;0;808.447783702376;310;67.3349662301939
38;3.71E4;0.00E0;1.36E-6;5.00E-5;0.00E0;0.00E0;4;0;3778.59000874127;1667.15178265365;0;121.834425428264;31;136.085792949941
