Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
1;4.63E4;0.00E0;2.48E-6;5.00E-5;0.00E0;0.00E0;4;0;-3843.95831764668;2217.39814161626;0;50.4279794027443;58;410.587498856341
2;8.39E4;0.00E0;1.22E-6;5.00E-5;0.00E0;0.00E0;4;0;-3236.48278991336;11013.2786818214;0;451.020636092948;169;83.1664380235645
5;1.55E5;0.00E0;2.33E-6;5.00E-5;0.00E0;0.00E0;4;0;2599.74341199914;8900.79985760055;0;891.00339497818;148;77.6428100409509
7;6.84E4;0.00E0;1.56E-6;5.00E-5;0.00E0;0.00E0;4;0;-2460.8695931345;2547.56300271892;0;280.630914115761;53;108.999705444366
14;6.21E4;0.00E0;1.63E-6;5.00E-5;0.00E0;0.00E0;4;0;59.6886968071649;6025.52741748962;0;395.655311199045;107;70.1263330870323
16;3.96E4;0.00E0;1.41E-6;5.00E-5;0.00E0;0.00E0;4;0;-6097.27132172936;8166.96887742731;0;289.488721207154;192;61.1022939462911
19;3.29E4;0.00E0;3.92E-6;5.00E-5;0.00E0;0.00E0;4;0;-1580.06999335994;3226.5776089;0;43.6492530717319;137;336.880917279273
26;5.53E4;0.00E0;3.07E-6;5.00E-5;0.00E0;0.00E0;4;0;1127.61111162218;8713.64436672011;0;122.804134579807;144;201.325908467667
35;6.68E4;0.00E0;3.13E-7;5.00E-5;0.00E0;0.00E0;4;0;-3143.47409432723;10958.569723863;0;467.29315932137;169;63.9231650852612
45;4.22E4;0.00E0;1.24E-6;5.00E-5;0.00E0;0.00E0;4;0;-1837.14048315446;3241.74276704474;0;158.478526290027;137;119.164122109384
47;7.91E3;0.00E0;1.35E-6;5.00E-5;0.00E0;0.00E0;4;0;722.760380016123;2742.04048144777;0;22.0823105556591;18;160.086239653907
48;2.82E4;0.00E0;2.33E-6;5.00E-5;0.00E0;0.00E0;4;0;-4744.32532241577;10864.0285723624;0;207.955127716341;178;60.7005709450973
49;6.16E4;0.00E0;7.81E-7;5.00E-5;0.00E0;0.00E0;4;0;701.525136551658;8137.65598289797;0;328.068317190503;22;83.9607718531701
50;5.80E4;0.00E0;7.17E-7;5.00E-5;0.00E0;0.00E0;4;0;-886.349438401974;4367.18107934682;0;81.7813621926207;108;316.964809817916
51;9.15E4;0.00E0;1.24E-6;5.00E-5;0.00E0;0.00E0;4;0;-5405.46081944431;2774.02012614865;0;611.64626256739;71;66.8901074964223
53;1.07E5;0.00E0;1.83E-6;5.00E-5;0.00E0;0.00E0;4;0;-1394.13596844767;3735.42733492727;0;455.284633700302;135;105.291525999765
55;4.09E4;0.00E0;7.20E-7;5.00E-5;0.00E0;0.00E0;4;0;675.993417063784;7613.89016456483;0;53.2756456077535;21;343.539294895165
66;1.92E4;0.00E0;3.39E-6;5.00E-5;0.00E0;0.00E0;4;0;-1374.01416329196;4496.67584594049;0;29.9585712047411;108;286.074585124955
67;1.13E5;0.00E0;6.83E-7;5.00E-5;0.00E0;0.00E0;4;0;-3169.63676548819;2799.8042216715;0;525.020368012612;58;96.2002623645049
70;2.40E4;0.00E0;1.36E-6;5.00E-5;0.00E0;0.00E0;4;0;-8287.80631638303;7839.93019490364;0;58.7577263787883;198;182.944355446432
73;2.69E4;0.00E0;1.45E-6;5.00E-5;0.00E0;0.00E0;4;0;-5745.87018653832;9625.55007431035;0;70.3640192335966;201;170.700706830819
74;5.18E4;0.00E0;2.39E-6;5.00E-5;0.00E0;0.00E0;4;0;525.488908602678;2941.43122582442;0;142.174607883652;18;162.73657174374
78;3.87E4;0.00E0;1.51E-6;5.00E-5;0.00E0;0.00E0;4;0;-5851.84277152071;10457.4767022964;0;50.105315918939;181;345.420067581842
82;3.82E4;0.00E0;1.66E-6;5.00E-5;0.00E0;0.00E0;4;0;1221.25263881189;7850.36994053585;0;59.5827723504659;144;286.73633237257
91;3.80E4;0.00E0;3.31E-6;5.00E-5;0.00E0;0.00E0;4;0;-4149.16666023668;3916.89433805179;0;110.896067863599;61;153.363165144836
93;6.51E4;0.00E0;9.59E-7;5.00E-5;0.00E0;0.00E0;4;0;1934.21307653111;2732.82015949763;0;478.413590374827;87;60.8324061807387
94;3.69E4;0.00E0;6.86E-7;5.00E-5;0.00E0;0.00E0;4;0;-5261.75101674982;10611.8032650114;0;173.567781466798;181;95.1588389983728
102;5.85E4;0.00E0;1.43E-6;5.00E-5;0.00E0;0.00E0;4;0;-822.685709613635;4935.52483856707;0;52.3469638588243;103;499.33490832317
108;2.48E4;0.00E0;6.00E-7;5.00E-5;0.00E0;0.00E0;4;0;-4062.0221110051;3121.98510475228;0;116.422669575981;60;95.387373582908
117;2.20E4;0.00E0;2.01E-6;5.00E-5;0.00E0;0.00E0;4;0;1502.2914632626;3358.6564769483;0;60.3907933725407;84;162.762902292806
122;3.26E4;0.00E0;6.27E-6;5.00E-5;0.00E0;0.00E0;4;0;-3911.62418347201;3565.48180723497;0;34.3408923469266;60;424.223173684063
123;5.39E4;0.00E0;2.76E-6;5.00E-5;0.00E0;0.00E0;4;0;-152.88507491758;4493.50710995803;0;124.873148413847;100;193.058166429175
135;4.70E4;0.00E0;2.45E-6;5.00E-5;0.00E0;0.00E0;4;0;-855.498628724074;4111.93935524348;0;134.809891310304;132;155.763547587951
136;6.52E3;0.00E0;4.25E-7;5.00E-5;0.00E0;0.00E0;4;0;-1035.43579284628;2637.92609339535;0;22.1329794799376;51;131.711462402594
141;3.23E4;0.00E0;1.35E-6;5.00E-5;0.00E0;0.00E0;4;0;371.483394445671;3059.16710145598;0;59.8827152652386;45;240.880034793539
142;3.73E4;0.00E0;1.61E-6;5.00E-5;0.00E0;0.00E0;4;0;1105.06238421853;3503.24385329725;0;134.324479001927;83;124.137049259905
155;4.94E4;0.00E0;3.43E-6;5.00E-5;0.00E0;0.00E0;4;0;2112.10420840244;8291.5024584963;0;299.765187664383;143;73.6175536255491
158;6.95E4;0.00E0;2.61E-6;5.00E-5;0.00E0;0.00E0;4;0;2031.62114959944;7132.33461398139;0;151.994498295425;141;204.506419915145
159;5.66E4;0.00E0;6.53E-6;5.00E-5;0.00E0;0.00E0;4;0;-3493.51195834083;10858.4062896387;0;223.511233397524;170;113.233696659237
163;4.18E4;0.00E0;1.61E-6;5.00E-5;0.00E0;0.00E0;4;0;1522.12255942926;7425.33722883949;0;67.1339455549552;27;278.060597389158
166;2.46E4;0.00E0;8.03E-7;5.00E-5;0.00E0;0.00E0;4;0;-244.155162544934;5903.40124923387;0;150.957254839322;106;72.7204261939398
171;3.90E4;0.00E0;3.56E-7;5.00E-5;0.00E0;0.00E0;4;0;-4826.24928610498;6012.54095965887;0;254.310481858323;121;68.6331674516
177;2.26E4;0.00E0;2.35E-6;5.00E-5;0.00E0;0.00E0;4;0;-4542.06502873354;10802.9890919086;0;64.6881134226325;175;156.334450156783
179;6.20E4;0.00E0;5.71E-6;5.00E-5;0.00E0;0.00E0;4;0;2105.19781373875;5117.4707998664;0;433.197482774294;95;63.9816386076306
181;6.98E4;0.00E0;2.00E-6;5.00E-5;0.00E0;0.00E0;4;0;-603.364032497275;7858.36302874771;0;112.872335821019;23;276.534506585198
188;2.65E4;0.00E0;1.20E-6;5.00E-5;0.00E0;0.00E0;4;0;-2111.7996892555;8337.90401974833;0;122.168241113734;25;96.9389407229058
190;4.66E4;0.00E0;1.26E-6;5.00E-5;0.00E0;0.00E0;4;0;-223.261225409402;7681.38864478957;0;186.437362060463;23;111.724083168634
198;3.25E4;0.00E0;4.62E-6;5.00E-5;0.00E0;0.00E0;4;0;-2707.65865646467;10216.3739236377;0;126.353643834622;166;115.088564973031
206;1.98E5;0.00E0;3.79E-6;5.00E-5;0.00E0;0.00E0;4;0;-5989.30474270376;3751.49788124142;0;1328.2216655464;63;66.7922170695633
216;3.29E4;0.00E0;2.56E-6;5.00E-5;0.00E0;0.00E0;4;0;-5905.90001218103;6715.43912489924;0;125.858493994752;127;116.815735496909
217;6.65E4;0.00E0;1.96E-6;5.00E-5;0.00E0;0.00E0;4;0;-5637.82313535628;10066.0660743914;0;364.149666815303;201;81.6065710699291
221;7.53E4;0.00E0;2.61E-6;5.00E-5;0.00E0;0.00E0;4;0;-1836.46999110111;3741.66534897255;0;544.183789209447;114;61.8244180108763
223;1.73E4;0.00E0;9.37E-7;5.00E-5;0.00E0;0.00E0;4;0;-4046.48423808737;6704.69879389266;0;85.8669926179132;119;90.1946817372774
227;1.09E5;0.00E0;3.50E-6;5.00E-5;0.00E0;0.00E0;4;0;1494.53464740825;6593.75168007372;0;186.917273394094;29;259.560243292516
237;5.49E4;0.00E0;1.13E-6;5.00E-5;0.00E0;0.00E0;4;0;-1563.93121055318;4359.01061309879;0;114.497623550655;108;214.460806115947
238;2.53E4;0.00E0;1.76E-6;5.00E-5;0.00E0;0.00E0;4;0;-1479.04082166725;4508.8489289833;0;38.3181772095809;108;294.765967776719
239;3.24E4;0.00E0;4.26E-7;5.00E-5;0.00E0;0.00E0;4;0;-1009.59090414712;8661.81537624398;0;132.946719189132;24;109.022852833756
241;1.59E5;0.00E0;1.80E-6;5.00E-5;0.00E0;0.00E0;4;0;-1983.00490882195;7664.7517120884;0;656.228808144318;25;108.61044920195
242;1.16E5;0.00E0;6.83E-6;5.00E-5;0.00E0;0.00E0;4;0;-625.257585570742;6019.1540414748;0;246.474554335257;106;211.279942305718
248;5.95E4;0.00E0;1.75E-6;5.00E-5;0.00E0;0.00E0;4;0;-6514.17947611308;9029.03094506922;0;299.545658850047;191;88.7303574328044
254;3.02E4;0.00E0;1.82E-6;5.00E-5;0.00E0;0.00E0;4;0;-8606.17391890942;7571.07445089341;0;210.986779993208;198;63.8857432365887
255;5.71E4;0.00E0;1.65E-6;5.00E-5;0.00E0;0.00E0;4;0;-4487.22323865774;4015.08735709274;0;57.6733261283341;62;442.292760791676
263;7.14E4;0.00E0;8.26E-7;5.00E-5;0.00E0;0.00E0;4;0;-7232.99174787889;7820.42118805904;0;258.556250118273;195;123.492913143693
266;3.70E4;0.00E0;1.20E-6;5.00E-5;0.00E0;0.00E0;4;0;2485.64247752995;7046.62158820765;0;198.098792476282;141;83.5532447722695
270;7.53E4;0.00E0;2.02E-6;5.00E-5;0.00E0;0.00E0;4;0;-5486.09254735613;10847.0680035167;0;148.756381807341;181;226.251774612447
272;3.90E4;0.00E0;1.28E-6;5.00E-5;0.00E0;0.00E0;4;0;-2516.90398267134;5056.56893926564;0;76.0388030064505;115;229.053784653362
277;4.95E4;0.00E0;9.14E-7;5.00E-5;0.00E0;0.00E0;4;0;-5868.04494014192;9541.88195536983;0;128.127084945417;201;172.556187798063
287;3.12E4;0.00E0;6.07E-7;5.00E-5;0.00E0;0.00E0;4;0;-6261.16672353681;8164.36218788357;0;213.424947371875;193;65.3828509036545
288;4.53E4;0.00E0;2.25E-6;5.00E-5;0.00E0;0.00E0;4;0;1538.04634373736;6632.22018135401;0;167.795379056138;29;120.692351906657
