Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
28;4.53E4;0.00E0;2.19E-6;5.00E-5;0.00E0;0.00E0;4;0;1328.56176438644;13243.0260330296;0;311.528907937043;66;64.947095047318
29;2.59E4;0.00E0;1.77E-6;5.00E-5;0.00E0;0.00E0;4;0;-461.400811321589;9293.92952169301;0;118.205254442841;50;97.8731009891689
31;8.39E4;0.00E0;1.16E-6;5.00E-5;0.00E0;0.00E0;4;0;-395.446050095415;9445.54066920272;0;152.655341817816;51;245.843561214985
36;3.91E4;0.00E0;1.42E-6;5.00E-5;0.00E0;0.00E0;4;0;-684.825078391224;8761.36895100197;0;163.173772290163;48;107.232120299493
59;5.77E4;0.00E0;1.54E-6;5.00E-5;0.00E0;0.00E0;4;0;1281.14438845334;10243.7997895843;0;357.945463567157;58;72.0128559978779
61;1.28E5;0.00E0;2.68E-6;5.00E-5;0.00E0;0.00E0;4;0;-1385.88679383347;9593.9988959256;0;925.158231955561;47;62.0253993813365
77;6.29E4;0.00E0;4.16E-6;5.00E-5;0.00E0;0.00E0;4;0;1891.63548295199;13764.3929440382;0;162.885422491096;68;172.666424654234
89;1.83E4;0.00E0;9.44E-7;5.00E-5;0.00E0;0.00E0;4;0;1525.69816882026;12854.0528048586;0;25.6768973188506;66;318.871054546289
90;2.67E4;0.00E0;1.31E-6;5.00E-5;0.00E0;0.00E0;4;0;1448.50335207202;12776.1467237596;0;65.4128329213157;65;182.758516920334
94;2.80E4;0.00E0;1.98E-6;5.00E-5;0.00E0;0.00E0;4;0;894.974447248656;12496.4509908476;0;123.982390180913;69;101.032158309288
95;2.92E4;0.00E0;1.90E-6;5.00E-5;0.00E0;0.00E0;4;0;1477.86696700017;13233.9662049367;0;184.489475615463;67;70.6622960622078
98;1.76E4;0.00E0;5.56E-7;5.00E-5;0.00E0;0.00E0;4;0;1620.85759560355;13042.7571785967;0;34.3754930824182;66;229.533163231059
122;6.16E4;0.00E0;2.79E-6;5.00E-5;0.00E0;0.00E0;4;0;-826.921719418637;8300.77915457033;0;398.419411686708;45;69.1598741301884
147;3.57E4;0.00E0;1.95E-6;5.00E-5;0.00E0;0.00E0;4;0;-624.281564808882;9316.33064764487;0;251.820737800623;50;63.337898087092
158;3.96E4;0.00E0;1.89E-6;5.00E-5;0.00E0;0.00E0;4;0;-1494.96177827036;7800.18461984231;0;145.185538284837;41;121.96520324862
159;2.07E4;0.00E0;5.43E-7;5.00E-5;0.00E0;0.00E0;4;0;1090.28132241901;10775.79002502;0;103.440313720567;59;89.5837562846347
171;9.44E4;0.00E0;3.29E-6;5.00E-5;0.00E0;0.00E0;4;0;2039.95383604863;12522.9359566864;0;571.829508694071;65;73.7933012982215
178;7.65E4;0.00E0;2.25E-6;5.00E-5;0.00E0;0.00E0;4;0;788.056144869146;10147.7881814027;0;114.896587611938;57;297.523181538474
198;4.76E4;0.00E0;2.21E-6;5.00E-5;0.00E0;0.00E0;4;0;1759.8258995843;13032.1364451695;0;162.259785512673;67;131.069779127789
199;1.03E5;0.00E0;1.84E-6;5.00E-5;0.00E0;0.00E0;4;0;711.886555508823;11355.6384898871;0;541.644332038622;61;85.076105830618
216;2.47E4;0.00E0;7.58E-7;5.00E-5;0.00E0;0.00E0;4;0;928.800341430192;12500.342335746;0;91.1841475721064;69;121.223330429208
221;7.88E4;0.00E0;2.28E-6;5.00E-5;0.00E0;0.00E0;4;0;365.900763841465;10419.7115703989;0;385.174185172206;57;91.4593750930857
222;8.65E4;0.00E0;9.35E-7;5.00E-5;0.00E0;0.00E0;4;0;-245.88510896849;10074.9935851233;0;581.307808545025;70;66.5272598164397
223;7.74E4;0.00E0;4.79E-7;5.00E-5;0.00E0;0.00E0;4;0;-1745.72455989959;8580.33531412045;0;479.180836391942;44;72.1931979529444
225;1.41E5;0.00E0;2.32E-6;5.00E-5;0.00E0;0.00E0;4;0;-867.654423552239;9928.09473450126;0;816.603033302136;51;77.3222127336408
228;4.88E4;0.00E0;1.12E-6;5.00E-5;0.00E0;0.00E0;4;0;810.893388679366;12718.1570105415;0;314.248237552712;69;69.456722900982
238;6.14E4;0.00E0;5.01E-6;5.00E-5;0.00E0;0.00E0;4;0;1099.83232500925;12936.5952719827;0;446.74870070734;65;61.4537870944204
257;3.83E4;0.00E0;1.97E-6;5.00E-5;0.00E0;0.00E0;4;0;1314.0607440441;12983.056343652;0;256.896327922094;66;66.5911089842675
286;5.62E4;0.00E0;2.30E-6;5.00E-5;0.00E0;0.00E0;4;0;616.54745927821;9883.28855804799;0;201.727628893895;56;124.649782434212
299;1.57E5;0.00E0;3.89E-6;5.00E-5;0.00E0;0.00E0;4;0;1976.23246294706;14004.097176308;0;362.912048944277;68;193.04357175868
304;5.62E4;0.00E0;3.53E-6;5.00E-5;0.00E0;0.00E0;4;0;879.440590566394;10468.2412891726;0;63.920836526395;58;393.382564637285
316;7.12E4;0.00E0;4.13E-6;5.00E-5;0.00E0;0.00E0;4;0;-299.66996508898;9639.98847445764;0;231.120708055177;52;137.808846231885
318;1.03E5;0.00E0;2.61E-6;5.00E-5;0.00E0;0.00E0;4;0;1550.71703708967;12401.7948271409;0;216.073932953868;65;212.517628101209
324;3.79E4;0.00E0;5.84E-7;5.00E-5;0.00E0;0.00E0;4;0;973.950112330869;11583.8005892895;0;229.083230430878;62;73.8639869106375
325;3.40E4;0.00E0;1.22E-6;5.00E-5;0.00E0;0.00E0;4;0;430.877622789811;10063.5915873031;0;50.7429669828161;55;299.874571316769
333;5.34E4;0.00E0;2.16E-6;5.00E-5;0.00E0;0.00E0;4;0;-1260.39907784948;7809.80298055153;0;343.72656793076;42;69.3875076658257
341;2.91E4;0.00E0;1.74E-6;5.00E-5;0.00E0;0.00E0;4;0;-1664.4151614467;8055.51625263402;0;128.952326604495;42;100.862184557257
356;4.51E4;0.00E0;1.60E-6;5.00E-5;0.00E0;0.00E0;4;0;-706.398175473811;9319.50073425927;0;304.615548078199;49;66.179543525899
387;6.06E4;0.00E0;8.95E-7;5.00E-5;0.00E0;0.00E0;4;0;1626.45177075211;11349.4041019313;0;368.765148060972;61;73.4049760938662
389;1.17E4;0.00E0;5.80E-7;5.00E-5;0.00E0;0.00E0;4;0;-1783.39644913051;7018.26121776203;0;85.2842096975178;37;61.3380106505239
397;4.43E4;0.00E0;1.16E-6;5.00E-5;0.00E0;0.00E0;4;0;860.084448142181;12559.8225986846;0;176.18412531978;69;112.400151028786
415;4.26E4;0.00E0;1.83E-6;5.00E-5;0.00E0;0.00E0;4;0;-147.475417818931;9308.01430970257;0;130.05371690284;51;146.5165130901
419;1.24E5;0.00E0;9.74E-7;5.00E-5;0.00E0;0.00E0;4;0;941.566260655373;13002.5616122488;0;526.256522741146;69;105.089785588357
438;6.09E4;0.00E0;5.58E-6;5.00E-5;0.00E0;0.00E0;4;0;804.744487618608;11512.6956329918;0;408.973364173064;62;66.5415945434239
460;1.68E4;0.00E0;1.37E-6;5.00E-5;0.00E0;0.00E0;4;0;1596.72011514012;12923.2803117286;0;31.8891608018848;66;235.496290221887
468;2.09E4;0.00E0;1.27E-6;5.00E-5;0.00E0;0.00E0;4;0;-543.825882589198;8910.76450728487;0;131.506170340463;49;70.9427801602136
474;2.85E4;0.00E0;2.54E-6;5.00E-5;0.00E0;0.00E0;4;0;222.262766536613;9522.85205964703;0;135.983095570468;53;93.5878096687237
481;5.04E4;0.00E0;3.66E-6;5.00E-5;0.00E0;0.00E0;4;0;1613.10902634285;13373.1800953808;0;156.113776754065;67;144.424091650515
483;2.14E4;0.00E0;9.91E-7;5.00E-5;0.00E0;0.00E0;4;0;-1224.40577193631;8531.90838375696;0;46.8961620079735;45;203.860327332489
494;2.38E4;0.00E0;1.06E-6;5.00E-5;0.00E0;0.00E0;4;0;1309.35837371913;12756.0913260832;0;173.998991234351;65;61.1658478090437
520;4.01E4;0.00E0;1.50E-6;5.00E-5;0.00E0;0.00E0;4;0;1470.53469565925;11669.0848887876;0;273.409752693733;63;65.6144274497163
522;2.77E4;0.00E0;1.90E-6;5.00E-5;0.00E0;0.00E0;4;0;2185.4199775773;13708.9154716093;0;198.099675605332;68;62.5857737955601
530;4.52E4;0.00E0;2.83E-6;5.00E-5;0.00E0;0.00E0;4;0;986.559425648727;10642.6482643312;0;127.05697756343;59;159.003788473823
533;2.74E4;0.00E0;4.59E-6;5.00E-5;0.00E0;0.00E0;4;0;713.436286308705;10404.529571826;0;113.744715689154;58;107.849082328992
555;4.08E4;0.00E0;1.02E-6;5.00E-5;0.00E0;0.00E0;4;0;1162.96265143311;10450.968618184;0;123.905688464385;58;147.062973936133
573;8.38E4;0.00E0;8.69E-6;5.00E-5;0.00E0;0.00E0;4;0;-1431.36145295902;7887.03077048031;0;156.956145330885;42;238.758607091768
594;8.46E4;0.00E0;4.55E-6;5.00E-5;0.00E0;0.00E0;4;0;1553.57388591065;11457.036663735;0;292.924730321339;61;129.130448181448
598;3.84E4;0.00E0;8.93E-7;5.00E-5;0.00E0;0.00E0;4;0;-1544.22047383611;7748.01881858534;0;133.740680855031;41;128.435585041015
623;2.30E4;0.00E0;2.48E-6;5.00E-5;0.00E0;0.00E0;4;0;1454.02972456225;13078.2621508523;0;136.108051678075;66;75.4483420781946
632;4.69E4;0.00E0;1.56E-6;5.00E-5;0.00E0;0.00E0;4;0;2076.58286055128;13792.5848678848;0;169.484600069684;68;123.607712919601
639;1.31E5;0.00E0;3.10E-6;5.00E-5;0.00E0;0.00E0;4;0;916.774372333255;11172.4898686757;0;319.103955406658;61;182.952143615453
664;7.03E4;0.00E0;2.01E-6;5.00E-5;0.00E0;0.00E0;4;0;-1900.85985608236;7307.70114700961;0;57.6039645253859;37;545.899649560433
678;1.92E5;0.00E0;1.29E-6;5.00E-5;0.00E0;0.00E0;4;0;-107.874779057931;8951.06146688914;0;374.245633118887;50;228.923701039641
690;1.20E5;0.00E0;5.68E-6;5.00E-5;0.00E0;0.00E0;4;0;1087.56153116092;12096.05217045;0;118.883578936447;64;450.931466315534
712;9.03E4;0.00E0;3.04E-6;5.00E-5;0.00E0;0.00E0;4;0;-1476.37655066886;8318.01543559892;0;106.310501894443;44;379.83048778535
713;2.25E4;0.00E0;7.33E-7;5.00E-5;0.00E0;0.00E0;4;0;301.627335558171;10067.530207985;0;127.653144496643;55;78.7361631783209
745;1.50E5;0.00E0;4.60E-6;5.00E-5;0.00E0;0.00E0;4;0;-195.50717571804;8938.63864770667;0;319.197340878971;50;209.703830094551
751;4.54E4;0.00E0;1.33E-6;5.00E-5;0.00E0;0.00E0;4;0;207.68985854557;9733.81964928847;0;49.5179366544336;70;409.798095895711
753;4.51E4;0.00E0;1.32E-6;5.00E-5;0.00E0;0.00E0;4;0;-632.262510996269;8881.57530937337;0;103.221029368321;48;195.345059476711
775;3.00E4;0.00E0;1.16E-6;5.00E-5;0.00E0;0.00E0;4;0;1424.60225463098;10994.7290633335;0;202.732006022917;60;66.0509493531632
787;2.26E4;0.00E0;8.21E-7;5.00E-5;0.00E0;0.00E0;4;0;1052.41193354678;11666.2233159787;0;143.198446163112;63;70.6973286581374
798;1.28E5;0.00E0;1.28E-6;5.00E-5;0.00E0;0.00E0;4;0;451.433998498036;12890.3667670184;0;698.538085587813;69;81.6816633751234
808;1.11E5;0.00E0;1.39E-6;5.00E-5;0.00E0;0.00E0;4;0;-1426.99576122809;7553.71822198852;0;323.11783504532;40;153.938975591408
810;4.61E4;0.00E0;2.41E-6;5.00E-5;0.00E0;0.00E0;4;0;-757.329949263006;8511.37541224698;0;290.093471486776;47;70.9858737590228
817;7.91E4;0.00E0;1.58E-6;5.00E-5;0.00E0;0.00E0;4;0;1394.13643742143;12309.7232166761;0;129.915318766512;65;272.046468471595
826;7.37E4;0.00E0;1.44E-6;5.00E-5;0.00E0;0.00E0;4;0;1387.1859665781;10265.5878487126;0;414.792440694029;58;79.4196718587448
839;1.39E5;0.00E0;3.19E-6;5.00E-5;0.00E0;0.00E0;4;0;-2474.23805341818;8032.70391506095;0;823.327200059437;40;75.3670518370058
841;2.36E4;0.00E0;4.50E-6;5.00E-5;0.00E0;0.00E0;4;0;537.447085108981;9956.68463956237;0;97.8415028154881;55;107.919586593946
845;5.67E4;0.00E0;5.55E-6;5.00E-5;0.00E0;0.00E0;4;0;1490.98930893948;13017.9530397161;0;89.0041907661383;66;284.988539435771
851;3.32E4;0.00E0;2.78E-6;5.00E-5;0.00E0;0.00E0;4;0;1274.97986332715;12116.8163316301;0;64.007273221516;64;231.936190425634
854;8.87E4;0.00E0;4.25E-6;5.00E-5;0.00E0;0.00E0;4;0;74.3841167766318;9913.88325203031;0;238.678351953907;54;166.064931239918
